"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report B000002 ","-------------","-------------","-----------",""
"","","","ASSIGNED","RELATED COSTS","","","","","","","","","","","","","","","","","","","","","","","","NON-","","INTERNS &","INTERNS &","","","RESIDENT ",""
"","","","NEW CAPITAL"," "," ","SUBTOTAL","","ADMINIS-","MAIN-","","","","","LAUNDRY","","","","MAIN-","NURSING","CENTRAL","","MEDICAL","","","","","OTHER","PHYSICIAN","","RESIDENTS","RESIDENTS","PARAMEDICAL","","COST & POST",""
"","","COST CENTER DESCRIPTIONS","RELATED","BLDGS. &","MOVABLE","(sum of","EMPLOYEE","TRATIVE &","TENANCE &","OPERATION","","","COST CENTER DESCRIPTIONS","& LINEN","HOUSE-"," ","","TENANCE OF","ADMINIS-","SERVICES &","","RECORDS &","SOCIAL","","","COST CENTER DESCRIPTIONS","GENERAL","ANES-","NURSING","SALARY AND","PROGRAM","EDUCATION","","STEPDOWN",""
"","","","COSTS","FIXTURES","EQUIPMENT","(cols. 0-2)","BENEFITS","GENERAL","REPAIRS","OF PLANT","","","","SERVICE","KEEPING","DIETARY","CAFETERIA","PERSONNEL","TRATION","SUPPLY","PHARMACY","LIBRARY","SERVICE","","","","SERVICE","THETISTS","SCHOOL","FRINGES","COSTS","(SPECIFY)","SUBTOTAL"," ADJUSTMENTS","TOTAL"
"","","","0","1","2","2A","4","5","6","7","","","","8","9","10","11","12","13","14","15","16","17","","","","18","19","20","21","22","23","24","25","26"
"Entity[572875] Report(B000002)","Entity[572875] Report(B000002[00000])", ,"Entity[572875] Report(B000002[00200])", ,"Entity[572875] Report(B000002[00400])", ,"Entity[572875] Report(B000002[00600])","Entity[572875] Report(B000002[00700])","Entity[572875] Report(B000002[00800])","Entity[572875] Report(B000002[00900])","Entity[572875] Report(B000002[01000])","Entity[572875] Report(B000002[01100])", ,"Entity[572875] Report(B000002[01300])","Entity[572875] Report(B000002[01400])","Entity[572875] Report(B000002[01500])","Entity[572875] Report(B000002[01600])","Entity[572875] Report(B000002[01700])","Entity[572875] Report(B000002[01800])", ,"Entity[572875] Report(B000002[02000])", , ,"Entity[572875] Report(B000002[02300])","Entity[572875] Report(B000002[02400])", ,"Entity[572875] Report(B000002[02600])"
"Line(00400)","1314215", ,"284", ,"1323813"
"Line(00502)","3861804", ,"5110004", ,"808"
"Line(00503)","170578", ,"905075", ,"4981"
"Line(00504)", , ,"22772", ,"18305"
"Line(00505)","3224809", ,"118381", ,"32583"
"Line(00506)","21782765", ,"531120", ,"47892"
"Line(00600)","485947", ,"4571665", ,"24244", ,"7131564"
"Line(00601)", , ,"19855", ,"1379", ,"4185"
"Line(00602)","284774"
"Line(00603)", , ,"55891", ,"11797", ,"23249"
"Line(00604)", , ,"30747", ,"1337"
"Line(00700)", , ,"9455", ,"783", ,"7331","76871"
"Line(00701)"
"Line(00702)"
"Line(00703)"
"Line(00704)"
"Line(00705)"
"Line(00706)"
"Line(00707)"
"Line(00708)"
"Line(00709)"
"Line(00710)"
"Line(00711)"
"Line(00712)"
"Line(00713)"
"Line(00714)"
"Line(00715)"
"Line(00716)"
"Line(00717)"
"Line(00718)"
"Line(00719)"
"Line(00800)", , ,"4660", ,"1069", ,"4922","53","110814"
"Line(00900)","23924", ,"362402", ,"22262", ,"59947","536", ,"1382415"
"Line(01000)","8866", ,"207850", ,"25353", ,"176715","1907", ,"33824","2600484"
"Line(01100)", , , , , , , , , , ,"1956529","1956529"
"Line(01300)","110400", ,"6454829", ,"20077", ,"51382","554", ,"9835", ,"20661", ,"7764404"
"Line(01400)", , ,"108756", ,"10122", , , , , , ,"20062", , ,"322943"
"Line(01401)", , ,"157381", ,"1465", ,"10463","113", ,"2003", ,"1797"
"Line(01402)", , ,"13637", ,"1472", ,"202","2", ,"39", ,"3743"
"Line(01500)", , ,"1584891", ,"28927", ,"15632","216","6","2992", ,"39077", , ,"1749","4324984"
"Line(01600)","630877", ,"107062", ,"8439", ,"95250","1028", ,"18231", ,"16918", , , , ,"1515050"
"Line(01700)","1525", , , ,"8217", ,"18754","202", ,"3590", ,"12576", , , , , ,"373214"
"Line(01800)", , ,"246", ,"7193", ,"19491","210","1","3731", ,"6887", ,"87288","329", , , ,"510693"
"Line(01801)","2149489", ,"2918996", ,"53547", ,"243276","2812","77","53089", ,"51803"
"Line(02000)", , , , , , , , , , , , , , , , , , , , ,"17790"
"Line(02101)","103855", ,"36153", ,"44403", ,"5438","78","317","1388", ,"133400"
"Line(02102)", , , , ,"6241", ,"1812"
"Line(02104)", , , , ,"3180"
"Line(02105)", , , , ,"138"
"Line(02201)", , ,"55119", ,"35516"
"Line(02202)", , , , ,"44"
"Line(02203)", , , , ,"336"
"Line(02204)", , , , ,"597"
"Line(02205)", , , , ,"188"
"Line(02300)", , , , ,"325", , , , , , ,"599", , , , , , , , , , , ,"5152"
"Line(02301)", , , , ,"378", , , , , , ,"1647"
"Line(02302)", , , , ,"374", , , , , , ,"299"
"Line(02303)"
"Line(02304)"
"Line(02305)", , , , ,"432", , , , , , ,"599"
"Line(02306)", , , , ,"244", , , , , , ,"449"
"Line(03000)", , ,"3819790", ,"221841", ,"653674","7054","47616","80782","494792","306924", ,"3734765","6671", ,"578750","152950","121639", , , , , ,"26520684", ,"26520684"
"Line(03100)", , ,"1444", ,"14862", , , ,"2574", ,"8842","16319", ,"226376","3704", ,"14241","14070","14157", , , , , ,"668220", ,"668220"
"Line(03200)", , ,"42617", ,"9142", ,"25694","277","1423","3284","6812","10780", ,"148279","2177", ,"11969","7670","7600", , , , , ,"749402", ,"749402"
"Line(03300)", , , , ,"831", ,"8188","88","1382","767","4646","1198", ,"5072","4871", ,"5303","3862","3866", , , , , ,"167929", ,"167929"
"Line(03400)", , , , ,"10858", ,"53520","578","1309","6918","3908","12277", ,"172792","4640", ,"11363","6345","10424", , , , , ,"1184792", ,"1184792"
"Line(03500)", , ,"764582", ,"32634", ,"110376","1191","6619","21277","20786","45065", ,"596490","15492", ,"44542","11311","34870", , , , , ,"4790154", ,"4790154"
"Line(03501)", , ,"12760", ,"16446", ,"52171","563","1729","7088","13000","17218", ,"261403","2409", ,"16817","12304","6489", , , , , ,"1486666", ,"1486666"
"Line(04000)", , ,"8364", ,"7267", ,"19285","208","619","2282","21170","8833", ,"103594", , ,"20453","9766","392", , , , , ,"633538", ,"633538"
"Line(04300)", , ,"451", ,"6827", ,"9542","103","704","1149", ,"6887", ,"116747","12", , , ,"1068", , , , , ,"449533", ,"449533"
"Line(05000)","1291603", ,"7735409", ,"98340", ,"459925","5706","18111","91368", ,"129357", ,"877716","56806", ,"94539", ,"23238", , , , , ,"26616230", ,"26616230"
"Line(05100)", , ,"492642", ,"23962", ,"93980","1014","7290","17988", ,"27249", ,"336019","170", , , ,"16718", , , , , ,"3122230", ,"3122230"
"Line(05200)", , ,"2301", ,"13581", ,"27283","294","1866","5222", ,"13924", ,"164978","13314", , , ,"4375", , , , , ,"918177", ,"918177"
"Line(05300)", , ,"1826521", ,"10359", ,"64482","710","207","12342", ,"37729", , ,"24631", , , ,"53416", , , , , ,"3428550", ,"3428550"
"Line(05400)","1166860", ,"3613694", ,"51592", ,"286488","3277","2961","57883", ,"82944", , ,"16025", , , ,"8638", , , , , ,"10623957", ,"10623957"
"Line(05500)","1191880", ,"4891427", ,"22058", ,"129574","1568","471","24801", ,"25901", ,"26224","801", , ,"8718","489", , , , , ,"10946411", ,"10946411"
"Line(05501)","119240", ,"788753", ,"9522", ,"63973","690","234","13192", ,"8833", ,"8855","535", , , ,"117", , , , , ,"1982492", ,"1982492"
"Line(05700)", , ,"11758", ,"7000", ,"14293","154","3071","2736", ,"9133", , ,"4", , , ,"38978", , , , , ,"895269", ,"895269"
"Line(05800)", , ,"462396", ,"8042", ,"21648","314","686","4144", ,"10331", , , , , , ,"1332", , , , , ,"1613350", ,"1613350"
"Line(05900)", , ,"172853", ,"6607", ,"30964","334","679","5927", ,"6887", , ,"4719", , , ,"5210", , , , , ,"1006784", ,"1006784"
"Line(06000)", , ,"2524139", ,"41618", ,"154731","1712","54","29616", ,"67673", , ,"587", , , ,"83", , , , , ,"6490957", ,"6490957"
"Line(06001)", , , , ,"852", ,"842","9", ,"161", ,"1347", , , , , , , , , , , , ,"37908", ,"37908"
"Line(06300)", , ,"33361", ,"8742", ,"30117","325","225","5765", ,"12576", , , , , , ,"15131", , , , , ,"1013620", ,"1013620"
"Line(06400)", , , , , , , , , , , , , , , , , , , , , , , , ,"14248", ,"14248"
"Line(06500)", , ,"132101", ,"11009", ,"10377","112", ,"1986", ,"14223", , ,"2420", , , ,"17", , , , , ,"614035", ,"614035"
"Line(06600)","868362", ,"75667", ,"22863", ,"33957","366","784","6499", ,"32040", , , , , , , , , , , , ,"1926820", ,"1926820"
"Line(06900)", , ,"11077", ,"517", ,"235","3","4","45", ,"1198", , , , , , ,"18", , , , , ,"45521", ,"45521"
"Line(06901)", , ,"716655", ,"8313", ,"23388","443","963","4477", ,"11229", , ,"18873", , , ,"5627", , , , , ,"1899358", ,"1899358"
"Line(07000)","688166", ,"144891", ,"5509", ,"2808","30","104","3209", ,"8833", , ,"767", , , ,"2420", , , , , ,"1258775", ,"1258775"
"Line(07100)","29664", ,"230", ,"682", ,"4951","53", ,"948", ,"1198", , , , , , , , , , , , ,"651926", ,"651926"
"Line(07200)", , , , , , , , , , , , , , , , , , , , , , , , ,"677357", ,"677357"
"Line(07300)", , ,"8609", , , , , , , , , , , , ,"4324984", , ,"3978", , , , , ,"4855097", ,"4855097"
"Line(07400)","140346", ,"50448", ,"5066", ,"18682","202","171","3576", ,"5540", ,"53681","774", , ,"4469","2066", , , , , ,"649575", ,"649575"
"Line(07600)","133898", ,"344915", ,"7895", ,"20938","226","321","4008", ,"11828", , ,"624", , , ,"610", , , , , ,"1001387", ,"1001387"
"Line(07697)", , , , ,"1094", , , ,"13", , ,"1048", , , , , , , , , , , , ,"29249", ,"29249"
"Line(09000)","3400391", ,"1091617", ,"151537", ,"638088","7075","2568","131077", ,"131603", ,"276088","30884", ,"485119","125858","76921", , , , , ,"20178191", ,"20178191"
"Line(09100)","308611", ,"996008", ,"37811", ,"109192","1178","4537","20900", ,"51354", ,"506098","39990", ,"101811","15229","44181", , , , , ,"5247099", ,"5247099"
"Line(09201)", , ,"31676", ,"2219", , , ,"574", , ,"3893", ,"33596","13", , , ,"2069", , , , , ,"147726", ,"147726"
"Line(09400)","67426", , , ,"1075", , , , ,"466", ,"898", , ,"67556", , , ,"1", , , , , ,"197995", ,"197995"
"Line(10500)", , ,"6767", ,"1699", ,"4893","53", ,"937", ,"2396", , , , , , , , , , , , ,"125412", ,"125412"
"Line(10600)", , , , ,"324", ,"2957","32", ,"566", ,"749", , , , , , , , , , , , ,"47986", ,"47986"
"Line(10700)", , , , ,"1294", ,"3763","41", ,"720", ,"898", , , , , , , , , , , , ,"112402", ,"112402"
"Line(10800)", , , , ,"375", ,"972","10","76","186", ,"150", , , , , , , , , , , , ,"34353", ,"34353"
"Line(10900)", , , , ,"3", ,"250","3", ,"48", , , , ,"65", , , , , , , , , ,"3730", ,"3730"
"Line(11000)", , , , , , , , , , , , , , , , , , , , , , , , ,"367", ,"367"
"Line(11100)", , , , ,"41", ,"204","2", ,"39", , , , , , , , , , , , , , ,"3333", ,"3333"
"Line(11200)", , , , ,"1030", , , ,"1", , ,"1347", , , , , , , , , , , , ,"34947", ,"34947"
"Line(11800)","43560275", ,"54203154", ,"1307987", ,"3924454","43709","110347","703101","2530485","1450327", ,"7736061","321612","4324984","1384907","372552","506138", , , , , ,"145103742", ,"145103742"
"Line(19000)","1115976", ,"148236", ,"7568", ,"131626","376","225","42539", ,"9881", , , , ,"21059", , , , , , , ,"3170516", ,"3170516"
"Line(19101)","1548386", ,"205634", ,"6713", ,"10936","118", ,"2093", ,"7336", , , , , , , , , , , , ,"2496462", ,"2496462"
"Line(19102)","41518115", ,"19530447", , , ,"2381510","25706", ,"468969","28880","439877", ,"8608","1331", ,"59693", ,"3627", , , , , ,"104784950", ,"104784950"
"Line(19103)","286641", ,"81431", , , ,"194735","1859", ,"42177","40662","47311", , , , , , ,"49", , , , , ,"3490276", ,"3490276"
"Line(19104)", , , , , , , , , , , ,"1797", , , , , , , , , , , , ,"52271", ,"52271"
"Line(19105)", , ,"4126", ,"1545", ,"4814","52","242","404","457", , ,"19735", , ,"455","662","879", , , , , ,"101300", ,"101300"
"Line(19106)", , , , , , ,"12628","136", ,"2417", , , , , , , , , , , , , , ,"146449", ,"146449"
"Line(19200)", , , , , , ,"470861","4915", ,"120715", , , , , , ,"48936", , , , , , , ,"9922511", ,"9922511"
"Line(20000)", , , , , , , , , , , , , , , , , , , , ,"17790", , ,"5152","2434544", ,"2434544"
