"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report B000001 ","-------------","-------------","-----------",""
"","","","FOR COST","RELATED COSTS","","","","","","","","","","","","","","","","","","","","","","","","NON-","","INTERNS &","INTERNS &","","","RESIDENT ",""
"","","","ALLOCATION"," "," ","","","ADMINIS-","MAIN-","","","","","LAUNDRY","","","","MAIN-","NURSING","CENTRAL","","MEDICAL","","","","","OTHER","PHYSICIAN","","RESIDENTS","RESIDENTS","PARAMEDICAL","","COST & POST",""
"","","COST CENTER DESCRIPTIONS","(from Wkst.","BLDGS. &","MOVABLE","EMPLOYEE","SUBTOTAL","TRATIVE &","TENANCE &","OPERATION","","","COST CENTER DESCRIPTIONS","& LINEN","HOUSE-"," ","","TENANCE OF","ADMINIS-","SERVICES &","","RECORDS &","SOCIAL","","","COST CENTER DESCRIPTIONS","GENERAL","ANES-","NURSING","SALARY AND","PROGRAM","EDUCATION","","STEPDOWN",""
"","","","A col. 7)","FIXTURES","EQUIPMENT","BENEFITS","(cols. 0-4)","GENERAL","REPAIRS","OF PLANT","","","","SERVICE","KEEPING","DIETARY","CAFETERIA","PERSONNEL","TRATION","SUPPLY","PHARMACY","LIBRARY","SERVICE","","","","SERVICE","THETISTS","SCHOOL","FRINGES","COSTS","(SPECIFY)","SUBTOTAL"," ADJUSTMENTS","TOTAL"
"","","","0","1","2","4","4A","5","6","7","","","","8","9","10","11","12","13","14","15","16","17","","","","18","19","20","21","22","23","24","25","26"
"Entity[572875] Report(B000001)","Entity[572875] Report(B000001[00000])", ,"Entity[572875] Report(B000001[00200])", ,"Entity[572875] Report(B000001[00400])", ,"Entity[572875] Report(B000001[00600])","Entity[572875] Report(B000001[00700])","Entity[572875] Report(B000001[00800])","Entity[572875] Report(B000001[00900])","Entity[572875] Report(B000001[01000])","Entity[572875] Report(B000001[01100])", ,"Entity[572875] Report(B000001[01300])","Entity[572875] Report(B000001[01400])","Entity[572875] Report(B000001[01500])","Entity[572875] Report(B000001[01600])","Entity[572875] Report(B000001[01700])","Entity[572875] Report(B000001[01800])", ,"Entity[572875] Report(B000001[02000])", , ,"Entity[572875] Report(B000001[02300])","Entity[572875] Report(B000001[02400])","Entity[572875] Report(B000001[02500])","Entity[572875] Report(B000001[02600])"
"Line(00101)","2428326"
"Line(00102)","2481382"
"Line(00103)","443084"
"Line(00104)","19425133"
"Line(00105)","803737"
"Line(00106)","3973097"
"Line(00107)","457254"
"Line(00108)","2961338"
"Line(00109)","4559369"
"Line(00110)","39406"
"Line(00111)","1022265"
"Line(00112)","406963"
"Line(00113)","869162"
"Line(00114)","64485"
"Line(00116)","1136825"
"Line(00117)","325256"
"Line(00118)","144177"
"Line(00119)","4897434"
"Line(00120)","2518498"
"Line(00121)","169625"
"Line(00122)","1725071"
"Line(00123)","16661164"
"Line(00124)","3840646"
"Line(00125)","9887039"
"Line(00126)","5275608"
"Line(00127)","587374"
"Line(00128)","14312683"
"Line(00129)","1034347"
"Line(00130)","60547"
"Line(00131)","343339"
"Line(00132)","3561163"
"Line(00133)","1650421"
"Line(00134)","851008"
"Line(00135)","583374"
"Line(00200)","74173028", ,"74173028"
"Line(00400)","3650221", ,"284", ,"3659819"
"Line(00501)","10103016"
"Line(00502)","84993108", ,"5110004", ,"2235"
"Line(00503)","9428943", ,"905075", ,"13772"
"Line(00504)","18379219", ,"22772", ,"50613"
"Line(00505)","62775895", ,"118381", ,"90089"
"Line(00506)","139640832", ,"531120", ,"132418"
"Line(00600)","27040561", ,"4571665", ,"67032", ,"36456553"
"Line(00601)", , ,"19855", ,"3812", ,"21395"
"Line(00602)","4054869"
"Line(00603)","11657846", ,"55891", ,"32617", ,"118849"
"Line(00604)","2000363", ,"30747", ,"3697"
"Line(00700)","2349197", ,"9455", ,"2165", ,"37478","2670541"
"Line(00701)","1032524"
"Line(00702)","4478803"
"Line(00703)","469002"
"Line(00704)","970054"
"Line(00705)","2653436"
"Line(00706)","1203966"
"Line(00707)","3651225"
"Line(00708)","410958"
"Line(00709)","1289684"
"Line(00710)","2576976"
"Line(00711)","386837"
"Line(00712)","2523198"
"Line(00713)","867485"
"Line(00714)","472123"
"Line(00715)","4381945"
"Line(00716)","2321275"
"Line(00717)","667182"
"Line(00718)","7497523"
"Line(00719)","347559"
"Line(00800)","3151405", ,"4660", ,"2956", ,"25161","1845","3569359"
"Line(00900)","27590528", ,"362402", ,"61552", ,"306447","18636", ,"31878354"
"Line(01000)","14608792", ,"207850", ,"70099", ,"903368","66252", ,"779975","21628238"
