"----------"," Entity 549652"," Report B000001 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"477705", ,"15367", ,"6608", , , , , , ,"5517", , , , ,"24483", , , , , , , ,"793662", ,"793662"
"12955665", , , , , , , , , , , , , ,"14158684", ,"306792", , , , , , , ,"28645758", ,"28645758"
"11175310", , , , , , , , , , , , , ,"9025668", ,"195601", , , , , , , ,"21408267", ,"21408267"
"363592528", , , , , , , , , , , , , , ,"83653863","12824119", , , , , , , ,"499270890", ,"499270890"
"3047580", ,"29281", ,"49711", ,"883597","296507","41811","68003", ,"56967", , , , ,"27905","2214", , , ,"100085", , ,"7282745","-100085","7182660"
"7706430", ,"52332", ,"121050", ,"646418","216917","27567","49750", ,"90724", , , , ,"220250", , , , , , , ,"13664874", ,"13664874"
"156627", , , ,"2344", ,"46490","15601","3171","3578", ,"4302", , , , ,"1441", , , , , , , ,"369628", ,"369628"
"7688642", ,"31451", ,"122629", ,"1198990","402343","21750","92277", ,"124400", , , , ,"54103","505841", , , ,"248696", , ,"17005894","-248696","16757198"
"15530389", ,"220327", ,"195648", ,"2506419","841075","61304","192899", ,"229618", , , , ,"453176","895476", , , ,"54592", , ,"35051419","-54592","34996827"
"7361293", ,"124702", ,"121661", ,"1166805","391543","52777","89800", ,"156932", , , , ,"75189","616773", , , ,"1901611", , ,"21964884","-1901611","20063273"
"5778377", ,"11080", ,"94274", ,"1265841","424776","23417","97422", ,"111879", , , , ,"61567","941768", , , ,"1901611", , ,"17482932","-1901611","15581321"
"5955237", ,"84794", ,"20527", ,"317008","106378","21620","24398", ,"14778", , , , ,"265342", , , , ,"1901611", , ,"11425228","-1901611","9523617"
"7394849", ,"193286", ,"126988", ,"1388526","465946","51307","106864", ,"158865", , , , ,"73600","340812", , , ,"1850053", , ,"19283219","-1850053","17433166"
"6343187", ,"260669", ,"109285", ,"1560066","523509","40906","120066", ,"127254", , , , ,"50897","621624", , , ,"87953", , ,"16511081","-87953","16423128"
"3309718", ,"23218", ,"57713", ,"862832","289539","42759","66405", ,"67372", , , , ,"67059","239159", , , ,"151644", , ,"8538531","-151644","8386887"
"3772950", ,"10068", ,"61227", ,"509313","170909","20573","39198", ,"82656", , , , ,"22790","319195", , , ,"100085", , ,"7983241","-100085","7883156"
"6024705", ,"33287", ,"100281", ,"2294619","770001", ,"176598", ,"116798", , , , ,"74622","747003", , , , , , ,"17472962", ,"17472962"
"8574219", ,"214889", ,"118564", ,"1502559","504211","81180","115640", ,"147589", , , , ,"422556","230934", , , , , , ,"19398291", ,"19398291"
"2926123", ,"3328", ,"46273", ,"902343","302798","60653","69446", ,"54497", , , , ,"42834","682995", , , ,"606575", , ,"8720600","-606575","8114025"
"3540421", ,"27422", ,"62145", ,"570569","191465","29601","43912", ,"67554", , , , ,"34276","64957", , , , , , ,"9580836", ,"9580836"
"7130617", ,"29113", ,"129520", ,"1574255","528270","1038","121158", ,"129147", , , , ,"37439","589356", , , ,"1819724", , ,"20076040","-1819724","18256316"
"7381361", ,"35831", ,"125393", ,"1434728","481449","16895","110419", ,"134512", , , , ,"51628","108718", , , , , , ,"17226336", ,"17226336"
"3035364", ,"80324", ,"76872", ,"733803","246241","3561","56475", ,"99682", , , , ,"106774","21933", , , ,"2823605", , ,"13185316","-2823605","10361711"
"7993088", ,"226357", ,"188325", ,"2390655","802228","112967","183989", ,"227968", , , , ,"183654","741203", , , ,"570180", , ,"26941278","-570180","26371098"
"9143825", ,"131091", ,"132289", ,"2748328","922252", ,"211517", ,"174301", , , , ,"158914","616141", , , , , , ,"25332824", ,"25332824"
"13556840", ,"89053", ,"221156", ,"2844192","954421","73249","218894", ,"196803", , , , ,"1010316", , , , , , , ,"32310044", ,"32310044"
"359989", , , ,"4493", , , , , , , , , , , ,"1018","26046", , , , , , ,"527353", ,"527353"
"1626879", ,"49681", ,"23464", ,"107804","36175","2982","8297", ,"36126", , , , ,"16250","152585", , , , , , ,"4735080", ,"4735080"
"7053236", ,"49038", ,"117437", ,"1927025","646649","36685","148308", ,"113761", , , , ,"150838","273430", , , , , , ,"16756330", ,"16756330"
"4535848", ,"58728", ,"80492", ,"1093379","366903","41598","84149", ,"93639", , , , ,"46875","2636", , , ,"912895", , ,"11850983","-912895","10938088"
"7836074", ,"173531", ,"72808", ,"26071","8749","24592","2006", ,"64396", , , , ,"305086","207419", , , , , , ,"12286239", ,"12286239"
"13927896", ,"677133", ,"81886", ,"11017","3697","23450","848", ,"74397", , , , ,"301316","103762", , , , , , ,"20020397", ,"20020397"
"10749354", ,"67245", ,"79012", ,"5249","1761","21147","404", ,"71077", , , , ,"253732","122110", , , , , , ,"15508540", ,"15508540"
"15464863", ,"177001", ,"86309", , , ,"25518", , ,"77616", , , , ,"375503","179053", , , , , , ,"21349335", ,"21349335"
"169012", , , ,"432", , , , , , , , , , , ,"1347", , , , , , , ,"193646", ,"193646"
"4984182", , , ,"81110", ,"433925","145612","189","33396", ,"92647", , , , , , , , , , , , ,"7844566", ,"7844566"
"2147483647", ,"116535822", ,"15782471", ,"135193765","44759552","4563255","10149100","21120033","11136831", , ,"23184352","83653863","43368890","13033960", , , ,"49320584", , ,"2035029021","-49320584","1985708437"
"4908235", ,"6647", ,"28076", ,"702829","235847", ,"54091", ,"49406", , , , , , , , , , , , ,"7298983", ,"7298983"
"491876523", ,"20727244", ,"4334238", ,"58800826","19731702","5054","4525420", ,"4378604", , , , , ,"211", , , , , , ,"861684428", ,"861684428"
"12292099", ,"267549", ,"114467", ,"3542175","1188642","35936","272613", ,"73192", , , , , ,"4113", , , , , , ,"25134455", ,"25134455"
"317162526", ,"35021", ,"4428694", ,"1816049","609409", ,"139767", ,"167520", , , , , , , , , , , , ,"347266172", ,"347266172"
"79104387", ,"663945", ,"596684", ,"28984628","9726326", ,"2230712", ,"331203", , , , , ,"7909", , , , , , ,"144926037", ,"144926037"
"11334520", ,"10154", ,"161429", , , , , , , , , , , , , , , , , , , ,"15787672", ,"15787672"
"95581921", ,"14384", ,"75733", ,"147545","49511", ,"11355", ,"48211", , , , , , , , , , , , ,"101343278", ,"101343278"
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 549652"," Report B000002 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","","ASSIGNED","RELATED COSTS","","","","","","","","","","","","","","","","","","","","","","","","NON-","","INTERNS &","INTERNS &","","","RESIDENT ",""
"","","NEW CAPITAL"," "," ","SUBTOTAL","","ADMINIS-","MAIN-","","","","","LAUNDRY","","","","MAIN-","NURSING","CENTRAL","","MEDICAL","","","","","OTHER","PHYSICIAN","","RESIDENTS","RESIDENTS","PARAMEDICAL","","COST & POST",""
"","COST CENTER DESCRIPTIONS","RELATED","BLDGS. &","MOVABLE","(sum of","EMPLOYEE","TRATIVE &","TENANCE &","OPERATION","","","COST CENTER DESCRIPTIONS","& LINEN","HOUSE-"," ","","TENANCE OF","ADMINIS-","SERVICES &","","RECORDS &","SOCIAL","","","COST CENTER DESCRIPTIONS","GENERAL","ANES-","NURSING","SALARY AND","PROGRAM","EDUCATION","","STEPDOWN",""
"","","COSTS","FIXTURES","EQUIPMENT","(cols. 0-2)","BENEFITS","GENERAL","REPAIRS","OF PLANT","","","","SERVICE","KEEPING","DIETARY","CAFETERIA","PERSONNEL","TRATION","SUPPLY","PHARMACY","LIBRARY","SERVICE","","","","SERVICE","THETISTS","SCHOOL","FRINGES","COSTS","(SPECIFY)","SUBTOTAL"," ADJUSTMENTS","TOTAL"
"","","0","1","2","2A","4","5","6","7","","","","8","9","10","11","12","13","14","15","16","17","","","","18","19","20","21","22","23","24","25","26"
"Entity[549652] Report(B000002[00000])", ,"Entity[549652] Report(B000002[00200])", ,"Entity[549652] Report(B000002[00400])", ,"Entity[549652] Report(B000002[00600])","Entity[549652] Report(B000002[00700])","Entity[549652] Report(B000002[00800])","Entity[549652] Report(B000002[00900])","Entity[549652] Report(B000002[01000])","Entity[549652] Report(B000002[01100])", , ,"Entity[549652] Report(B000002[01400])","Entity[549652] Report(B000002[01500])","Entity[549652] Report(B000002[01600])","Entity[549652] Report(B000002[01700])", , , ,"Entity[549652] Report(B000002[02100])", , ,"Entity[549652] Report(B000002[02400])", ,"Entity[549652] Report(B000002[02600])"
 , ,"101824", ,"1131739", , , , , , , , , , , , , , , 
"1407880", ,"49205734", ,"48044", , , , , , , , , , , , , , , 
 , ,"259396", ,"5896", , , , , , , , , , , , , , , 
 , ,"2689", ,"483", , , , , , , , , , , , , , , 
 , ,"68802", ,"5419", , , , , , , , , , , , , , , 
"1322743", ,"18650437", ,"40239", , , , , , , , , , , , , , , 
"5733493", ,"1039382", ,"41186", ,"93827807", , , , , , , , , , , , , 
 , ,"325311", ,"10813", ,"740785","2729981", , , , , , , , , , , , 
 , , , , , , , ,"44685", , , , , , , , , , , 
"32355", ,"128194", ,"6704", ,"619246","18161","18","1441588", , , , , , , , , , 
 , ,"4197", ,"1971", ,"75658","2219","155","1180","513747", , , , , , , , , 
 , ,"96446", ,"9373", ,"2903020","85137","185","45259", ,"5188835", , , , , , , , 
 , ,"55850", ,"2492", ,"269739","7911", ,"4205", ,"11789", , , , , , , , 
 , , , ,"151", , , , , , ,"402", , , , , , , , 
 , ,"15189", ,"3128", ,"203644","5972", ,"3175", ,"15346", , , , , , , , 
 , , , ,"151", ,"5573","163", ,"87", ,"2726", , , , , , , , 
 , ,"4734", ,"15", , , , , , ,"6", , , , , , , , 
 , ,"3520", ,"1167", ,"49164","1442", ,"766", ,"5124", , , , , , , , 
 , , , ,"13", ,"61537","1805","89","959", , , , , , , , , , 
 , ,"4429", , , , , , , , , , , , , , , , , 
 , ,"56929", ,"2405", ,"202936","5952", ,"3164", ,"14600", , , , , , , , 
 , ,"100284", ,"2743", ,"275170","8070", ,"4290", ,"24857", , , , , , , , 
"12307", ,"670892", ,"29468", ,"1781819","52256","7523","27779", ,"204829", , , , , , , , 
 , ,"22442", ,"9427", ,"369838","10846", ,"5766", ,"44548", , , , , , , , 
"48276", ,"2510878", ,"13291", ,"584226","17134", ,"9108", ,"83915", , , , , , , , 
 , ,"38433", ,"1981", ,"232902","6830","836","3631", ,"27216", , , , , , , , 
 , ,"276628", ,"1208", ,"165721","4860","27","2584", ,"9605", , , , , , , , 
"309210", ,"7409", ,"1517", ,"2786510","81720", ,"43442", ,"6260", , , , , , , , 
 , ,"2041032", , , ,"2569359","75352", ,"40057", , , , ,"6575713", , , , , 
"197534", ,"4005669", ,"30538", ,"1139975","33432","1150","17772", ,"163279", , , ,"8128032", , , , 
 , ,"3835769", ,"5334", ,"291606","8552", ,"4546", ,"60021", , , , ,"7218595", , , 
 , ,"7519", ,"972", ,"129899","3810", ,"2025", ,"6007", , , , , , , , 
 , ,"9137", ,"3344", ,"10957","321", ,"171", ,"17277", , , , , , , , 
 , ,"6984", ,"4382", ,"200764","5888","176","3130", ,"25331", , , , , ,"1094926", , 
"3098", ,"63037", ,"32939", ,"434941","12756","4","6781", ,"72674", , , , , , , , , ,"1987650"
 , ,"214588", ,"3648", ,"891299","26139", ,"13895", ,"20178", , , , , , , , 
 , ,"3571", ,"142", ,"135613","3977", ,"2114", ,"6068", , , , , , , , 
 , ,"4656", ,"1059", ,"32516","954", ,"507", ,"3793", , , , , , , , 
 , ,"1636318", ,"81784", ,"7836110","229811","11621","122166","485104","506576", , , , ,"476720","286589", , , , , , ,"26944410", ,"26944410"
 , ,"286137", ,"10937", ,"860837","25246","1233","13421","28643","72515", , , , ,"61795","14151", , , , , , ,"3232334", ,"3232334"
"394935", ,"4569491", ,"32883", ,"3006212","88164","2877","46867", ,"257598", , , , ,"353914","2469", , , , , , ,"16013149", ,"16013149"
 , ,"1011942", ,"9608", ,"810257","23763","519","12632", ,"84418", , , , ,"115545","9", , , , , , ,"3683818", ,"3683818"
"537575", ,"11865752", ,"40259", ,"5361655","157242","3126","83589", ,"276095", , , , ,"1195617","3133", , , , , , ,"29032852", ,"29032852"
 , ,"574818", ,"1070", ,"267260","7838","45","4167", ,"6724", , , , ,"146823", , , , , , , ,"1363093", ,"1363093"
"7822", ,"5184893", ,"22996", ,"2642797","77506","2045","41202", ,"111790", , , , ,"362515","177", , , , , , ,"13732153", ,"13732153"
 , ,"432378", ,"2102", ,"454682","13335","72","7089", ,"12432", , , , ,"27404", , , , , , , ,"1467820", ,"1467820"
 , ,"244282", ,"282", ,"29682","871","48","463", ,"1395", , , , ,"11207", , , , , , , ,"362896", ,"362896"
"12780", ,"385730", ,"11408", ,"1143800","33544","1254","17832", ,"102171", , , , ,"90630","2328", , , , , , ,"4733925", ,"4733925"
"223649", ,"2101024", ,"17929", ,"912433","26759","946","14225", ,"152460", , , , ,"933106", , , , , , , ,"7373093", ,"7373093"
 , ,"293987", ,"3479", ,"739109","21676","363","11523", ,"33982", , , , ,"124620", , , , , , , ,"2126685", ,"2126685"
 , ,"183488", ,"2041", ,"195474","5733","152","3047", ,"15096", , , , ,"56755", , , , , , , ,"1112676", ,"1112676"
 , ,"147998", ,"4516", ,"146688","4302","70","2287", ,"34096", , , , ,"103944","62", , , , , , ,"1002385", ,"1002385"
 , ,"15208", ,"5614", ,"226432","6641","306","3530", ,"34593", , , , ,"31469", , , , , , , ,"993023", ,"993023"
 , ,"580758", ,"1981", ,"58845","1726","86","917", ,"15511", , , , ,"81423", , , , , , , ,"904152", ,"904152"
 , ,"15367", ,"293", , , , , , ,"1769", , , , ,"4076", , , , , , , ,"48784", ,"48784"
 , , , , , , , , , , , , , ,"4015788", ,"51073", , , , , , , ,"4258695", ,"4258695"
 , , , , , , , , , , , , , ,"2559925", ,"32563", , , , , , , ,"2754470", ,"2754470"
 , , , , , , , , , , , , , , ,"8128032","2133624", , , , , , , ,"15814292", ,"15814292"
 , ,"29281", ,"2205", ,"361738","10609","406","5640", ,"18263", , , , ,"4646","186", , , , , , ,"936941", ,"936941"
 , ,"52332", ,"5368", ,"264639","7761","268","4126", ,"29086", , , , ,"36666", , , , , , , ,"912007", ,"912007"
 , , , ,"104", ,"19033","558","31","297", ,"1379", , , , ,"240", , , , , , , ,"55202", ,"55202"
 , ,"31451", ,"5438", ,"490858","14395","211","7653", ,"39882", , , , ,"9007","42454", , , , , , ,"1659525", ,"1659525"
 , ,"220327", ,"8677", ,"1026109","30093","595","15997", ,"73615", , , , ,"75443","75154", , , , , , ,"3654563", ,"3654563"
 , ,"124702", ,"5396", ,"477681","14009","512","7447", ,"50312", , , , ,"12517","51764", , , , , , ,"2573067", ,"2573067"
 , ,"11080", ,"4181", ,"518226","15198","227","8079", ,"35868", , , , ,"10249","79040", , , , , , ,"1936477", ,"1936477"
 , ,"84794", ,"910", ,"129781","3806","210","2023", ,"4738", , , , ,"44173", , , , , , , ,"601305", ,"601305"
 , ,"193286", ,"5632", ,"568452","16671","498","8862", ,"50932", , , , ,"12253","28603", , , , , , ,"2136578", ,"2136578"
 , ,"260669", ,"4847", ,"638680","18731","397","9957", ,"40797", , , , ,"8473","52171", , , , , , ,"2253801", ,"2253801"
 , ,"23218", ,"2560", ,"353237","10359","415","5507", ,"21599", , , , ,"11164","20072", , , , , , ,"1016622", ,"1016622"
 , ,"10068", ,"2715", ,"208509","6115","200","3251", ,"26499", , , , ,"3794","26789", , , , , , ,"756765", ,"756765"
 , ,"33287", ,"4447", ,"939400","27550", ,"14645", ,"37445", , , , ,"12423","62694", , , , , , ,"2801343", ,"2801343"
 , ,"214889", ,"5258", ,"615137","18040","788","9590", ,"47317", , , , ,"70345","19382", , , , , , ,"2342226", ,"2342226"
 , ,"3328", ,"2052", ,"369413","10834","589","5759", ,"17472", , , , ,"7131","57322", , , , , , ,"987766", ,"987766"
 , ,"27422", ,"2756", ,"233587","6850","287","3642", ,"21658", , , , ,"5706","5452", , , , , , ,"1255393", ,"1255393"
 , ,"29113", ,"5744", ,"644489","18901","10","10048", ,"41404", , , , ,"6233","49463", , , , , , ,"2420470", ,"2420470"
 , ,"35831", ,"5561", ,"587367","17226","164","9157", ,"43124", , , , ,"8595","9124", , , , , , ,"2047638", ,"2047638"
"188706", ,"80324", ,"3409", ,"300413","8810","35","4683", ,"31958", , , , ,"17775","1841", , , , , , ,"1711456", ,"1711456"
 , ,"226357", ,"8352", ,"978717","28703","1096","15258", ,"73086", , , , ,"30574","62207", , , , , , ,"3731948", ,"3731948"
 , ,"131091", ,"5867", ,"1125145","32997", ,"17541", ,"55880", , , , ,"26455","51711", , , , , , ,"3795148", ,"3795148"
 , ,"89053", ,"9808", ,"1164391","34148","711","18153", ,"63094", , , , ,"168193", , , , , , , ,"3478004", ,"3478004"
 , , , ,"199", , , , , , , , , , , ,"169","2186", , , , , , ,"10624", ,"10624"
 , ,"49681", ,"1041", ,"44134","1294","29","688", ,"11582", , , , ,"2705","12806", , , , , , ,"601043", ,"601043"
 , ,"49038", ,"5208", ,"788910","23137","356","12299", ,"36471", , , , ,"25111","22948", , , , , , ,"2164771", ,"2164771"
 , ,"58728", ,"3570", ,"447621","13127","404","6978", ,"30020", , , , ,"7804","221", , , , , , ,"1386625", ,"1386625"
"2013774", ,"173531", ,"3229", ,"10673","313","239","166", ,"20645", , , , ,"50790","17408", , , , , , ,"2682822", ,"2682822"
"1403606", ,"677133", ,"3632", ,"4510","132","228","70", ,"23851", , , , ,"50162","8708", , , , , , ,"2745539", ,"2745539"
"2963988", ,"67245", ,"3504", ,"2149","63","205","34", ,"22787", , , , ,"42240","10248", , , , , , ,"3584020", ,"3584020"
"4701777", ,"177001", ,"3828", , , ,"248", , ,"24883", , , , ,"62512","15027", , , , , , ,"5552614", ,"5552614"
