"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A6000D0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A6000D0)","Entity[549652] Report(A6000D0[00000])","Entity[549652] Report(A6000D0[00100])", ,"Entity[549652] Report(A6000D0[00300])", ,"Entity[549652] Report(A6000D0[00500])", ,"Entity[549652] Report(A6000D0[00700])", ,"Entity[549652] Report(A6000D0[00900])","Entity[549652] Report(A6000D0[01000])"
"Line(00100)","EQUIPMENT RENTAL","D", ,"2", ,"18287560", ,"4", ,"94397","10"
"Line(00200)","EQUIPMENT RENTAL","D", , , , , ,"5", ,"234725"
"Line(00300)","EQUIPMENT RENTAL","D", , , , , ,"5", ,"67461"
"Line(00400)","EQUIPMENT RENTAL","D", , , , , ,"5", ,"2689"
"Line(00500)","EQUIPMENT RENTAL","D", , , , , ,"5", ,"68806"
"Line(00600)","EQUIPMENT RENTAL","D", , , , , ,"5", ,"10117937"
"Line(00700)","EQUIPMENT RENTAL","D", , , , , ,"6", ,"268429"
"Line(00800)","EQUIPMENT RENTAL","D", , , , , ,"7", ,"8729"
"Line(00900)","EQUIPMENT RENTAL","D", , , , , ,"9", ,"128201"
"Line(01000)","EQUIPMENT RENTAL","D", , , , , ,"10", ,"3835"
"Line(01100)","EQUIPMENT RENTAL","D", , , , , ,"12", ,"24210"
"Line(01200)","EQUIPMENT RENTAL","D", , , , , ,"12", ,"15190"
"Line(01300)","EQUIPMENT RENTAL","D", , , , , ,"12", ,"3011"
"Line(01400)","EQUIPMENT RENTAL","D", , , , , ,"12", ,"4429"
"Line(01500)","EQUIPMENT RENTAL","D", , , , , ,"12", ,"55244"
"Line(01600)","EQUIPMENT RENTAL","D", , , , , ,"12", ,"45026"
"Line(01700)","EQUIPMENT RENTAL","D", , , , , ,"13", ,"172462"
"Line(01800)","EQUIPMENT RENTAL","D", , , , , ,"13", ,"14411"
"Line(01900)","EQUIPMENT RENTAL","D", , , , , ,"13", ,"88844"
"Line(02000)","EQUIPMENT RENTAL","D", , , , , ,"13", ,"31344"
"Line(02100)","EQUIPMENT RENTAL","D", , , , , ,"13", ,"6180"
"Line(02200)","EQUIPMENT RENTAL","D", , , , , ,"13", ,"7409"
"Line(02300)","EQUIPMENT RENTAL","D", , , , , ,"14", ,"1738387"
"Line(02400)","EQUIPMENT RENTAL","D", , , , , ,"15", ,"1996618"
"Line(02500)","EQUIPMENT RENTAL","D", , , , , ,"16", ,"43770"
"Line(02600)","EQUIPMENT RENTAL","D", , , , , ,"16", ,"6335"
"Line(02700)","EQUIPMENT RENTAL","D", , , , , ,"16", ,"9138"
"Line(02800)","EQUIPMENT RENTAL","D", , , , , ,"17", ,"6984"
"Line(02900)","EQUIPMENT RENTAL","D", , , , , ,"21", ,"39551"
"Line(03000)","EQUIPMENT RENTAL","D", , , , , ,"23", ,"9395"
"Line(03100)","EQUIPMENT RENTAL","D", , , , , ,"23", ,"3571"
"Line(03200)","EQUIPMENT RENTAL","D", , , , , ,"23", ,"4656"
"Line(03300)","EQUIPMENT RENTAL","D", , , , , ,"30", ,"47846"
"Line(03400)","EQUIPMENT RENTAL","D", , , , , ,"31", ,"17564"
"Line(03500)","EQUIPMENT RENTAL","D", , , , , ,"50", ,"48991"
"Line(03600)","EQUIPMENT RENTAL","D", , , , , ,"53", ,"23967"
"Line(03700)","EQUIPMENT RENTAL","D", , , , , ,"54", ,"706035"
"Line(03800)","EQUIPMENT RENTAL","D", , , , , ,"54", ,"1671"
"Line(03900)","EQUIPMENT RENTAL","D", , , , , ,"55", ,"14008"
"Line(04000)","EQUIPMENT RENTAL","D", , , , , ,"56", ,"8292"
"Line(04100)","EQUIPMENT RENTAL","D", , , , , ,"60", ,"46416"
"Line(04200)","EQUIPMENT RENTAL","D", , , , , ,"60", ,"536562"
"Line(04300)","EQUIPMENT RENTAL","D", , , , , ,"62", ,"51576"
"Line(04400)","EQUIPMENT RENTAL","D", , , , , ,"62", ,"18485"
"Line(04500)","EQUIPMENT RENTAL","D", , , , , ,"65", ,"12257"
"Line(04600)","EQUIPMENT RENTAL","D", , , , , ,"66", ,"2604"
"Line(04700)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"5759"
"Line(04800)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"8135"
"Line(04900)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"16612"
"Line(05000)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"30362"
"Line(05100)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"62113"
"Line(05200)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"10525"
"Line(05300)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"2017"
"Line(05400)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"24096"
"Line(05500)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"27785"
"Line(05600)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"14722"
"Line(05700)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"10069"
"Line(05800)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"23893"
"Line(05900)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"21036"
"Line(06000)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"435"
"Line(06100)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"17622"
"Line(06200)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"21946"
"Line(06300)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"13546"
"Line(06400)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"26125"
"Line(06500)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"73838"
"Line(06600)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"43091"
"Line(06700)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"69174"
"Line(06800)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"10060"
"Line(06900)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"20034"
"Line(07000)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"74723"
"Line(07100)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"81265"
"Line(07200)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"16640"
"Line(07300)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"18148"
"Line(07400)","EQUIPMENT RENTAL","D", , , , , ,"190", ,"6647"
"Line(07500)","EQUIPMENT RENTAL","D", , , , , ,"191", ,"520755"
"Line(07600)","EQUIPMENT RENTAL","D", , , , , ,"191", ,"17890"
"Line(07700)","EQUIPMENT RENTAL","D", , , , , ,"192", ,"35023"
"Line(07800)","EQUIPMENT RENTAL","D", , , , , ,"194", ,"81286"
"Line(07900)","EQUIPMENT RENTAL","D", , , , , ,"194", ,"10155"
"Line(08000)","EQUIPMENT RENTAL","D", , , , , ,"194", ,"14385"
