"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report B000001 ","-------------","-------------","-----------",""
"","","","FOR COST","RELATED COSTS","","","","","","","","","","","","","","","","","","","","","","","","NON-","","INTERNS &","INTERNS &","","","RESIDENT ",""
"","","","ALLOCATION"," "," ","","","ADMINIS-","MAIN-","","","","","LAUNDRY","","","","MAIN-","NURSING","CENTRAL","","MEDICAL","","","","","OTHER","PHYSICIAN","","RESIDENTS","RESIDENTS","PARAMEDICAL","","COST & POST",""
"","","COST CENTER DESCRIPTIONS","(from Wkst.","BLDGS. &","MOVABLE","EMPLOYEE","SUBTOTAL","TRATIVE &","TENANCE &","OPERATION","","","COST CENTER DESCRIPTIONS","& LINEN","HOUSE-"," ","","TENANCE OF","ADMINIS-","SERVICES &","","RECORDS &","SOCIAL","","","COST CENTER DESCRIPTIONS","GENERAL","ANES-","NURSING","SALARY AND","PROGRAM","EDUCATION","","STEPDOWN",""
"","","","A col. 7)","FIXTURES","EQUIPMENT","BENEFITS","(cols. 0-4)","GENERAL","REPAIRS","OF PLANT","","","","SERVICE","KEEPING","DIETARY","CAFETERIA","PERSONNEL","TRATION","SUPPLY","PHARMACY","LIBRARY","SERVICE","","","","SERVICE","THETISTS","SCHOOL","FRINGES","COSTS","(SPECIFY)","SUBTOTAL"," ADJUSTMENTS","TOTAL"
"","","","0","1","2","4","4A","5","6","7","","","","8","9","10","11","12","13","14","15","16","17","","","","18","19","20","21","22","23","24","25","26"
"Entity[549652] Report(B000001)","Entity[549652] Report(B000001[00000])", ,"Entity[549652] Report(B000001[00200])", ,"Entity[549652] Report(B000001[00400])", ,"Entity[549652] Report(B000001[00600])","Entity[549652] Report(B000001[00700])","Entity[549652] Report(B000001[00800])","Entity[549652] Report(B000001[00900])","Entity[549652] Report(B000001[01000])","Entity[549652] Report(B000001[01100])", , ,"Entity[549652] Report(B000001[01400])","Entity[549652] Report(B000001[01500])","Entity[549652] Report(B000001[01600])","Entity[549652] Report(B000001[01700])", , , ,"Entity[549652] Report(B000001[02100])", , ,"Entity[549652] Report(B000001[02400])","Entity[549652] Report(B000001[02500])","Entity[549652] Report(B000001[02600])"
"Line(00101)","27162093"
"Line(00102)","20390395"
"Line(00103)","1011999"
"Line(00104)","14040649"
"Line(00105)","3358029"
"Line(00106)","66358"
"Line(00107)","921571"
"Line(00108)","37001"
"Line(00109)","5943646"
"Line(00110)","1701340"
"Line(00111)","45989"
"Line(00112)","7047420"
"Line(00113)","3890105"
"Line(00115)","3011952"
"Line(00116)","2705451"
"Line(00117)","4649867"
"Line(00118)","3536871"
"Line(00119)","368907"
"Line(00120)","661715"
"Line(00121)","18405246"
"Line(00122)","1779776"
"Line(00123)","7323991"
"Line(00124)","567270"
"Line(00125)","636077"
"Line(00126)","1367784"
"Line(00127)","852847"
"Line(00128)","467355"
"Line(00129)","6964020"
"Line(00130)","3980473"
"Line(00131)","1970827"
"Line(00132)","2972623"
"Line(00133)","82752"
"Line(00134)","69234"
"Line(00135)","60409"
"Line(00136)","974772"
"Line(00137)","6289907"
"Line(00138)","5215968"
"Line(00139)","239040"
"Line(00140)","4563943"
"Line(00141)","140908"
"Line(00142)","750636"
"Line(00200)","138260766", ,"138260766"
"Line(00201)","2365978"
"Line(00400)","24390053", ,"101824", ,"25521792"
"Line(00401)","301688225"
"Line(00402)","18865685"
"Line(00403)","28326107"
"Line(00502)","159049042", ,"49205734", ,"1083324"
"Line(00503)","8014982", ,"259396", ,"132939"
"Line(00504)","660941", ,"2689", ,"10892"
"Line(00505)","8619844", ,"68802", ,"122180"
"Line(00506)","54958096", ,"18650437", ,"907315"
"Line(00600)","111434225", ,"1039382", ,"928667", ,"229187817"
"Line(00700)","64494146", ,"325311", ,"243805", ,"1809474","76300989"
"Line(00800)","4444981", , , , , , , ,"4604245"
"Line(00900)","11262141", ,"128194", ,"151170", ,"1512596","507579","1873","17383058"
"Line(01000)","18457197", ,"4197", ,"44436", ,"184806","62015","15933","14223","21120033"
"Line(01100)","1", ,"96446", ,"211352", ,"7091041","2379530","19066","545740", ,"16184967"
"Line(01210)","6836170", ,"55850", ,"56185", ,"658877","221098", ,"50708", ,"36773"
"Line(01211)","368747", , , ,"3396", , , , , , ,"1255"
"Line(01212)","4593415", ,"15189", ,"70522", ,"497431","166922", ,"38283", ,"47867"
"Line(01213)","232149", , , ,"3399", ,"13612","4568", ,"1048", ,"8503"
"Line(01214)","216782", ,"4734", ,"334", , , , , , ,"20"
"Line(01215)","1744821", ,"3520", ,"26313", ,"120089","40298", ,"9242", ,"15983"
"Line(01216)","173697", , , ,"292", ,"150314","50440","9133","11568"
"Line(01217)","326446", ,"4429", ,"4"
"Line(01218)","4274391", ,"56929", ,"54228", ,"495700","166341", ,"38150", ,"45539"
"Line(01219)","3990176", ,"100284", ,"61853", ,"672143","225550", ,"51729", ,"77535"
"Line(01301)","46391321", ,"670892", ,"664456", ,"4352346","1460510","775170","334965", ,"638902"
"Line(01302)","14177508", ,"22442", ,"212573", ,"903381","303146", ,"69526", ,"138955"
"Line(01303)","25459373", ,"2510878", ,"299701", ,"1427056","478875", ,"109829", ,"261745"
"Line(01304)","106832", ,"38433", ,"44678", ,"568896","190904","86170","43783", ,"84893"
"Line(01305)","2050784", ,"276628", ,"27249", ,"404797","135837","2803","31154", ,"29961"
"Line(01306)","65539263", ,"7409", ,"34199", ,"6806449","2284029", ,"523837", ,"19525"
"Line(01400)","7654666", ,"2041032", , , ,"6276026","2106036", ,"483015", , , , ,"23184352"
"Line(01500)","51075298", ,"4005669", ,"688578", ,"2784551","934407","118505","214304", ,"509300", , , ,"83653863"
"Line(01600)","23004261", ,"3835769", ,"120278", ,"712288","239021", ,"54819", ,"187217", , , , ,"43368890"
"Line(01601)","3610097", ,"7519", ,"21906", ,"317297","106475", ,"24420", ,"18736"
"Line(01602)","5218558", ,"9137", ,"75404", ,"26763","8981", ,"2060", ,"53890"
"Line(01700)","6648596", ,"6984", ,"98816", ,"490394","164561","18170","37742", ,"79013", , , , , ,"13046193"
"Line(02100)","35543441", ,"63037", ,"742713", ,"1062405","356509","463","81765", ,"226683", , , , , , , , , ,"49320584"
"Line(02301)","5142700", ,"214588", ,"82267", ,"2177125","730574", ,"167556", ,"62939"
"Line(02302)","183946", ,"3571", ,"3199", ,"331255","111159", ,"25494", ,"18928"
"Line(02303)","1508532", ,"4656", ,"23884", ,"79425","26653", ,"6113", ,"11833"
"Line(03000)","122317792", ,"1636318", ,"1844088", ,"19140817","6423054","1197640","1473114","19942505","1580109", , , , ,"2863593","3414769", , , ,"19501375", , ,"283617328","-19501375","264115953"
"Line(03100)","15853851", ,"286137", ,"246606", ,"2102718","705606","127047","161829","1177528","226187", , , , ,"371196","168614", , , ,"2620402", , ,"34605297","-2620402","31984895"
"Line(05000)","79576699", ,"4569491", ,"741461", ,"7343102","2464113","296476","565139", ,"803497", , , , ,"2125917","29420", , , ,"934125", , ,"147719423","-934125","146785298"
"Line(05300)","15667792", ,"1011942", ,"216640", ,"1979168","664146","53430","152321", ,"263314", , , , ,"694062","105", , , ,"448865", , ,"31170224","-448865","30721359"
