"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report K510002 ","-------------","-------------","-----------",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Entity[562588] Report(K510002)", ,"Entity[562588] Report(K510002[00100])","Entity[562588] Report(K510002[00200])", ,"Entity[562588] Report(K510002[00400])","Entity[562588] Report(K510002[00500])","Entity[562588] Report(K510002[00600])","Entity[562588] Report(K510002[00700])", ,"Entity[562588] Report(K510002[00900])", ,"Entity[562588] Report(K510002[01100])", ,"Entity[562588] Report(K510002[01300])", , ,"Entity[562588] Report(K510002[01600])","Entity[562588] Report(K510002[01700])"
"Line(00100)", ,"43386","2263", ,"2851338","728828","2786","2786", ,"13385", ,"98189", ,"2722", , ,"8064633","267827"
"Line(00500)", , , , , ,"2924015"
"Line(01000)", , , , , ,"1180136"
"Line(01100)", , , , , ,"591103"
"Line(01400)", , , , , ,"718737"
"Line(01600)", , , , , ,"772485"
"Line(03400)", ,"43386","2263", ,"2851338","6915304","2786","2786", ,"13385", ,"98189", ,"2722", , ,"8064633","267827"
"Line(03500)", ,"85415","6735", ,"636678","1419933", ,"33584", ,"2817", ,"35854", ,"2693", , ,"10589","1511683"
