"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000C0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000C0)","Entity[562588] Report(A6000C0[00000])","Entity[562588] Report(A6000C0[00100])", ,"Entity[562588] Report(A6000C0[00300])", ,"Entity[562588] Report(A6000C0[00500])", ,"Entity[562588] Report(A6000C0[00700])", ,"Entity[562588] Report(A6000C0[00900])","Entity[562588] Report(A6000C0[01000])"
"Line(00100)","BLDG RENT AND LEASE EXPENSE","C", ,"1", ,"8197977", ,"5", ,"234871","9"
"Line(00200)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"7", ,"697605"
"Line(00300)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"22", ,"3596"
"Line(00400)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"30", ,"1970"
"Line(00500)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"50", ,"110600"
"Line(00600)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"54", ,"372184"
"Line(00700)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"60", ,"133198"
"Line(00800)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"63", ,"3774"
"Line(00900)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"66", ,"217743"
"Line(01000)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"67", ,"52686"
"Line(01100)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"68", ,"6051"
"Line(01200)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"74", ,"451779"
"Line(01300)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"90", ,"822170"
"Line(01400)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"90", ,"68505"
"Line(01500)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"90", ,"222757"
"Line(01600)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"90", ,"220409"
"Line(01700)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"90", ,"334021"
"Line(01800)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"90", ,"61300"
"Line(01900)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"90", ,"150235"
"Line(02000)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"90", ,"130033"
"Line(02100)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"90", ,"272566"
"Line(02200)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"90", ,"2200"
"Line(02300)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"90", ,"1122859"
"Line(02400)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"90", ,"95968"
"Line(02500)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"90", ,"1649407"
"Line(02600)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"90", ,"211196"
"Line(02700)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"90", ,"4200"
"Line(02800)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"101", ,"31212"
"Line(02900)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"116", ,"135202"
"Line(03000)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"116", ,"31212"
"Line(03100)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"191", ,"137039"
"Line(03200)","BLDG RENT AND LEASE EXPENSE","C", , , , , ,"191", ,"209429"
