"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000D0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000D0)","Entity[562588] Report(A6000D0[00000])","Entity[562588] Report(A6000D0[00100])", ,"Entity[562588] Report(A6000D0[00300])", ,"Entity[562588] Report(A6000D0[00500])", ,"Entity[562588] Report(A6000D0[00700])", ,"Entity[562588] Report(A6000D0[00900])","Entity[562588] Report(A6000D0[01000])"
"Line(00100)","EQUIPMENT RENTAL","D", ,"2", ,"5484175", ,"5", ,"132264","9"
"Line(00200)","EQUIPMENT RENTAL","D", ,"2", ,"380506", ,"7", ,"33721","9"
"Line(00300)","EQUIPMENT RENTAL","D", , , , , ,"7", ,"1071"
"Line(00400)","EQUIPMENT RENTAL","D", , , , , ,"8", ,"43"
"Line(00500)","EQUIPMENT RENTAL","D", , , , , ,"9", ,"1473"
"Line(00600)","EQUIPMENT RENTAL","D", , , , , ,"9", ,"1296"
"Line(00700)","EQUIPMENT RENTAL","D", , , , , ,"10", ,"23428"
"Line(00800)","EQUIPMENT RENTAL","D", , , , , ,"10", ,"348"
"Line(00900)","EQUIPMENT RENTAL","D", , , , , ,"13", ,"10132"
"Line(01000)","EQUIPMENT RENTAL","D", , , , , ,"13", ,"3334"
"Line(01100)","EQUIPMENT RENTAL","D", , , , , ,"14", ,"592791"
"Line(01200)","EQUIPMENT RENTAL","D", , , , , ,"14", ,"22878"
"Line(01300)","EQUIPMENT RENTAL","D", , , , , ,"15", ,"848743"
"Line(01400)","EQUIPMENT RENTAL","D", , , , , ,"15", ,"183983"
"Line(01500)","EQUIPMENT RENTAL","D", , , , , ,"17", ,"9153"
"Line(01600)","EQUIPMENT RENTAL","D", , , , , ,"17", ,"5758"
"Line(01700)","EQUIPMENT RENTAL","D", , , , , ,"18", ,"2866"
"Line(01800)","EQUIPMENT RENTAL","D", , , , , ,"21", ,"27589"
"Line(01900)","EQUIPMENT RENTAL","D", , , , , ,"22", ,"6998"
"Line(02000)","EQUIPMENT RENTAL","D", , , , , ,"23", ,"135"
"Line(02100)","EQUIPMENT RENTAL","D", , , , , ,"23", ,"344"
"Line(02200)","EQUIPMENT RENTAL","D", , , , , ,"23", ,"243"
"Line(02300)","EQUIPMENT RENTAL","D", , , , , ,"30", ,"56957"
"Line(02400)","EQUIPMENT RENTAL","D", , , , , ,"31", ,"10070"
"Line(02500)","EQUIPMENT RENTAL","D", , , , , ,"31", ,"10141"
"Line(02600)","EQUIPMENT RENTAL","D", , , , , ,"31", ,"12237"
"Line(02700)","EQUIPMENT RENTAL","D", , , , , ,"40", ,"20911"
"Line(02800)","EQUIPMENT RENTAL","D", , , , , ,"43", ,"655"
"Line(02900)","EQUIPMENT RENTAL","D", , , , , ,"44", ,"29793"
"Line(03000)","EQUIPMENT RENTAL","D", , , , , ,"50", ,"946906"
"Line(03100)","EQUIPMENT RENTAL","D", , , , , ,"50", ,"15287"
"Line(03200)","EQUIPMENT RENTAL","D", , , , , ,"52", ,"3080"
"Line(03300)","EQUIPMENT RENTAL","D", , , , , ,"53", ,"56531"
"Line(03400)","EQUIPMENT RENTAL","D", , , , , ,"53", ,"800"
"Line(03500)","EQUIPMENT RENTAL","D", , , , , ,"54", ,"220503"
"Line(03600)","EQUIPMENT RENTAL","D", , , , , ,"54", ,"3118"
"Line(03700)","EQUIPMENT RENTAL","D", , , , , ,"55", ,"529765"
"Line(03800)","EQUIPMENT RENTAL","D", , , , , ,"56", ,"66877"
"Line(03900)","EQUIPMENT RENTAL","D", , , , , ,"56", ,"14"
"Line(04000)","EQUIPMENT RENTAL","D", , , , , ,"57", ,"3138"
"Line(04100)","EQUIPMENT RENTAL","D", , , , , ,"58", ,"269842"
"Line(04200)","EQUIPMENT RENTAL","D", , , , , ,"59", ,"13729"
"Line(04300)","EQUIPMENT RENTAL","D", , , , , ,"60", ,"211622"
"Line(04400)","EQUIPMENT RENTAL","D", , , , , ,"60", ,"4561"
"Line(04500)","EQUIPMENT RENTAL","D", , , , , ,"60", ,"4820"
"Line(04600)","EQUIPMENT RENTAL","D", , , , , ,"60", ,"77922"
"Line(04700)","EQUIPMENT RENTAL","D", , , , , ,"63", ,"34739"
"Line(04800)","EQUIPMENT RENTAL","D", , , , , ,"64", ,"55020"
"Line(04900)","EQUIPMENT RENTAL","D", , , , , ,"65", ,"81338"
"Line(05000)","EQUIPMENT RENTAL","D", , , , , ,"65", ,"265"
"Line(05100)","EQUIPMENT RENTAL","D", , , , , ,"65", ,"10267"
"Line(05200)","EQUIPMENT RENTAL","D", , , , , ,"66", ,"12280"
"Line(05300)","EQUIPMENT RENTAL","D", , , , , ,"66", ,"590"
"Line(05400)","EQUIPMENT RENTAL","D", , , , , ,"67", ,"341"
"Line(05500)","EQUIPMENT RENTAL","D", , , , , ,"68", ,"1097"
"Line(05600)","EQUIPMENT RENTAL","D", , , , , ,"68", ,"1413"
"Line(05700)","EQUIPMENT RENTAL","D", , , , , ,"68", ,"498"
"Line(05800)","EQUIPMENT RENTAL","D", , , , , ,"69", ,"928"
"Line(05900)","EQUIPMENT RENTAL","D", , , , , ,"70", ,"9851"
"Line(06000)","EQUIPMENT RENTAL","D", , , , , ,"71", ,"5995"
"Line(06100)","EQUIPMENT RENTAL","D", , , , , ,"74", ,"49964"
"Line(06200)","EQUIPMENT RENTAL","D", , , , , ,"76", ,"60"
"Line(06300)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"307953"
"Line(06400)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"11195"
"Line(06500)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"5926"
"Line(06600)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"5812"
"Line(06700)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"9602"
"Line(06800)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"3128"
"Line(06900)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"163631"
"Line(07000)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"1755"
"Line(07100)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"6677"
"Line(07200)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"5934"
"Line(07300)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"3868"
"Line(07400)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"5733"
"Line(07500)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"687"
"Line(07600)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"737"
"Line(07700)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"102228"
"Line(07800)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"2291"
"Line(07900)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"2114"
"Line(08000)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"177407"
"Line(08100)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"4189"
"Line(08200)","EQUIPMENT RENTAL","D", , , , , ,"90", ,"37533"
"Line(08300)","EQUIPMENT RENTAL","D", , , , , ,"91", ,"12690"
"Line(08400)","EQUIPMENT RENTAL","D", , , , , ,"91", ,"2906"
"Line(08500)","EQUIPMENT RENTAL","D", , , , , ,"94", ,"82483"
"Line(08600)","EQUIPMENT RENTAL","D", , , , , ,"101", ,"25845"
"Line(08700)","EQUIPMENT RENTAL","D", , , , , ,"101", ,"12592"
"Line(08800)","EQUIPMENT RENTAL","D", , , , , ,"105", ,"2387"
"Line(08900)","EQUIPMENT RENTAL","D", , , , , ,"106", ,"2192"
"Line(09000)","EQUIPMENT RENTAL","D", , , , , ,"116", ,"65135"
"Line(09100)","EQUIPMENT RENTAL","D", , , , , ,"116", ,"8357"
"Line(09200)","EQUIPMENT RENTAL","D", , , , , ,"190", ,"2993"
"Line(09300)","EQUIPMENT RENTAL","D", , , , , ,"191", ,"7954"
"Line(09400)","EQUIPMENT RENTAL","D", , , , , ,"191", ,"28546"
"Line(09500)","EQUIPMENT RENTAL","D", , , , , ,"191", ,"2482"
"Line(09600)","EQUIPMENT RENTAL","D", , , , , ,"194", ,"2894"
"Line(09700)","EQUIPMENT RENTAL","D", , , , , ,"194", ,"4309"
