"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000A0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000A0)","Entity[562588] Report(A6000A0[00000])","Entity[562588] Report(A6000A0[00100])", ,"Entity[562588] Report(A6000A0[00300])", ,"Entity[562588] Report(A6000A0[00500])", ,"Entity[562588] Report(A6000A0[00700])", ,"Entity[562588] Report(A6000A0[00900])","Entity[562588] Report(A6000A0[01000])"
"Line(00100)","BLDG DEPRECIATION","A", ,"1", ,"19094680", ,"4", ,"610","9"
"Line(00200)","BLDG DEPRECIATION","A", ,"1", ,"2165619", ,"5", ,"980511","9"
"Line(00300)","BLDG DEPRECIATION","A", , , , , ,"7", ,"670207"
"Line(00400)","BLDG DEPRECIATION","A", , , , , ,"7", ,"305574"
"Line(00500)","BLDG DEPRECIATION","A", , , , , ,"8", ,"1870"
"Line(00600)","BLDG DEPRECIATION","A", , , , , ,"8", ,"34018"
"Line(00700)","BLDG DEPRECIATION","A", , , , , ,"9", ,"607"
"Line(00800)","BLDG DEPRECIATION","A", , , , , ,"9", ,"48065"
"Line(00900)","BLDG DEPRECIATION","A", , , , , ,"10", ,"160850"
"Line(01000)","BLDG DEPRECIATION","A", , , , , ,"10", ,"146302"
"Line(01100)","BLDG DEPRECIATION","A", , , , , ,"13", ,"94108"
"Line(01200)","BLDG DEPRECIATION","A", , , , , ,"13", ,"62089"
"Line(01300)","BLDG DEPRECIATION","A", , , , , ,"14", ,"44106"
"Line(01400)","BLDG DEPRECIATION","A", , , , , ,"14", ,"45782"
"Line(01500)","BLDG DEPRECIATION","A", , , , , ,"15", ,"74316"
"Line(01600)","BLDG DEPRECIATION","A", , , , , ,"15", ,"58248"
"Line(01700)","BLDG DEPRECIATION","A", , , , , ,"17", ,"19440"
"Line(01800)","BLDG DEPRECIATION","A", , , , , ,"17", ,"14266"
"Line(01900)","BLDG DEPRECIATION","A", , , , , ,"18", ,"396709"
"Line(02000)","BLDG DEPRECIATION","A", , , , , ,"21", ,"61362"
"Line(02100)","BLDG DEPRECIATION","A", , , , , ,"22", ,"28151"
"Line(02200)","BLDG DEPRECIATION","A", , , , , ,"23", ,"1482"
"Line(02300)","BLDG DEPRECIATION","A", , , , , ,"23", ,"6511"
"Line(02400)","BLDG DEPRECIATION","A", , , , , ,"30", ,"4331305"
"Line(02500)","BLDG DEPRECIATION","A", , , , , ,"31", ,"1255734"
"Line(02600)","BLDG DEPRECIATION","A", , , , , ,"31", ,"535694"
"Line(02700)","BLDG DEPRECIATION","A", , , , , ,"31", ,"260072"
"Line(02800)","BLDG DEPRECIATION","A", , , , , ,"40", ,"22080"
"Line(02900)","BLDG DEPRECIATION","A", , , , , ,"43", ,"5603"
