"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report B100000 ","-------------","-------------","-----------",""
"","","","","BLDGS. &","MOVABLE","EMPLOYEE","","TRATIVE &","TENANCE &","OPERATION","","","","& LINEN","HOUSE-","","","TENANCE OF","ADMINIS-","SERVICES &","","RECORDS &","SOCIAL","","","","OTHER","PHYSICIAN","NURSING","SALARY AND","PROGRAM","MEDICAL","","RESIDENT ",""
"","","","","FIXTURES","EQUIPMENT","BENEFITS","","GENERAL","REPAIRS","OF PLANT","","","","SERVICE","KEEPING","DIETARY","CAFETERIA","PERSONNEL","TRATION","SUPPLY","PHARMACY","LIBRARY","SERVICE","","","","GENERAL","ANES-","SCHOOL","FRINGES","COSTS","EDUCATION","","COST & POST",""
"","","COST CENTER DESCRIPTIONS","","(SQUARE","(DOLLAR","(GROSS","RECONCIL-","(ACCUM.","(SQUARE","(SQUARE","","","COST CENTER DESCRIPTIONS","(POUNDS OF","(HOURS OF","(MEALS","(MEALS","(NUMBER","(DIRECT","(COSTED","(COSTED","(TIME","(TIME","","","COST CENTER DESCRIPTIONS","SERVICE","THETISTS","(ASSIGNED","(ASSIGNED","(ASSIGNED","(ASSIGNED","","STEPDOWN",""
"","","","","FEET)","VALUE)","SALARIES)","IATION","COST)","FEET)","FEET)","","","","LAUNDRY)","SERVICE)","SERVED)","SERVED)","HOUSED)","NURS. HRS)","REQUIS.)","REQUIS.)","SPENT)","SPENT)","","","","(SPECIFY)","(ASGND TIME)","TIME)","TIME)","TIME)","TIME)","SUBTOTAL"," ADJUSTMENTS","TOTAL"
"","","","","1","2","4","5A","5","6","7","","","","8","9","10","11","12","13","14","15","16","17","","","","18","19","20","21","22","23","24","25","26"
"Entity[562588] Report(B100000)", ,"Entity[562588] Report(B100000[00100])","Entity[562588] Report(B100000[00200])", ,"Entity[562588] Report(B100000[00400])","Entity[562588] Report(B100000[00500])","Entity[562588] Report(B100000[00600])","Entity[562588] Report(B100000[00700])","Entity[562588] Report(B100000[00800])","Entity[562588] Report(B100000[00900])","Entity[562588] Report(B100000[01000])","Entity[562588] Report(B100000[01100])", ,"Entity[562588] Report(B100000[01300])","Entity[562588] Report(B100000[01400])","Entity[562588] Report(B100000[01500])","Entity[562588] Report(B100000[01600])","Entity[562588] Report(B100000[01700])","Entity[562588] Report(B100000[01800])", , ,"Entity[562588] Report(B100000[02100])","Entity[562588] Report(B100000[02200])","Entity[562588] Report(B100000[02300])"
"Line(00000)", , , , , ,"X"
"Line(00100)", ,"29677163"
"Line(00101)"
"Line(00200)", , ,"20533064"
"Line(00201)"
"Line(00400)", ,"4142", , ,"517371849"
"Line(00401)"
"Line(00500)", ,"7008342","1865826", ,"31970376","821439162"
"Line(00600)", , , , , , ,"1455385"
"Line(00601)"
"Line(00700)", ,"1242535","118828", ,"903891","13757217","79788","1375597"
"Line(00701)", , ,"829", , ,"1269058"
"Line(00800)", ,"114807","21440", ,"35883","1387348","7372","7372","3993436"
"Line(00801)", , , , , ,"221524"
"Line(00900)", ,"2180","4116", ,"1121200","2362907","140","140","3171","13546694"
"Line(00901)", , , , ,"108575","1034227", , ,"18366"
"Line(01000)", ,"493000","659124", ,"3928703","8030174","31657","31657","15492","166780","949677"
"Line(01001)", , , , , ,"1126779"
"Line(01100)", , , , , , , , , , ,"404777","11792394"
"Line(01300)", ,"156166","1033526", ,"7688455","13900233","10028","10028", ,"51200", ,"244720", ,"17157658"
"Line(01301)", , ,"5303", ,"169685","1064605", , , , , ,"23451", ,"252"
"Line(01400)", ,"162785","74232", ,"1801755","3632553","10453","10453", ,"52265", ,"79717", , ,"73007420"
"Line(01401)", , , , , ,"619427", , , , , ,"11997"
"Line(01500)", ,"199194","175002", ,"9695560","22949668","12791","12791", ,"62750", ,"256248", , , ,"58456189"
"Line(01501)", , , , , ,"3840901", , , , , ,"48139"
"Line(01502)"
"Line(01600)", , , , , ,"3283535", , , , , , , , , , ,"2147483647"
"Line(01601)", , , , , ,"620"
"Line(01700)", ,"36783","6860", ,"4616663","7015589","2362","2362", ,"9070", ,"155826", ,"2726604", , , ,"1991591"
"Line(01701)", , , , , ,"961152", , , , , ,"24742"
"Line(01800)", , , , , , , , , , , , , , , , , , ,"109809"
"Line(01802)", , , , , ,"1", , , ,"107450"
"Line(02100)", , ,"7349", ,"23909396","26838906", , , ,"69065", ,"916606", , , , , , , , , ,"885324"
"Line(02200)", ,"299760","25545", ,"4933537","20677772","19249","19249", ,"28785", ,"81762", , , , , , , , , , ,"885324"
"Line(02300)", , , , ,"63625","77832", , , , , ,"2251", , , , , , , , , , , ,"34"
"Line(02304)", ,"1456","1429", ,"103079","144258","94","94", ,"2190", ,"3601"
"Line(02315)", ,"20977","1563", ,"376838","571002","1347","1347", ,"6735", ,"16849"
"Line(02317)", , ,"390", ,"307324","468709", , , , , ,"23392"
"Line(02319)", , , , , ,"202445"
"Line(03000)", ,"3453822","1250822", ,"32770043","64571878","221783","221783","1484861","3017420","323508","1278437", ,"4023143", , ,"180659216","30630","109809", , ,"174611","174611","2"
"Line(03100)", ,"747691","249000", ,"11617707","19236882","48012","48012","225350","687974","46343","309736", ,"1379730", , ,"64251219", , , , ,"60189","60189"
"Line(03101)", ,"314551","258705", ,"5060950","12343735","20199","20199","32947","347088","34709","149992", ,"548827", , ,"50702393", , , , ,"3867","3867"
"Line(03102)", , , , , ,"4145395", , , , , ,"62325"
"Line(04000)", ,"195145","72111", ,"1836906","3513723","12531","12531","29304","84609","14277","61548", ,"325346", , ,"9118831", , , , ,"10162","10162"
"Line(04100)", , , , , ,"19"
"Line(04300)", ,"55860","6619", ,"525191","956912","3587","3587","105268","2492","9811","14833", ,"77770", , ,"3163854"
"Line(04400)", ,"335385","66767", ,"2350459","4181024","21536","21536","83633","208250","28389","86023", ,"554335", , ,"8976149"
"Line(05000)", ,"1988873","3600923", ,"32485502","55761826","127713","127713","222102","1856955", ,"677019", ,"769121", , ,"317758863","47485", , , ,"63792","63792"
"Line(05001)", , ,"54870", ,"694598","7922594", , , , , ,"80833", , , , ,"406326"
"Line(05200)", ,"275035","65196", ,"3017751","5550664","17661","17661", ,"371658","7436","89415", ,"426745", , ,"25238710"
"Line(05300)", ,"212976","589186", ,"37960402","17546103","13676","13676","2785","134460", ,"375935", ,"745471", , ,"81420167", , , , ,"14616","14616"
"Line(05301)", , , , , ,"1410053", , , , , ,"30481"
"Line(05400)", ,"1171168","2339954", ,"23973999","31664089","75205","75205","124941","744810", ,"405080", ,"93963", , ,"155602259", , , , ,"61578","61578"
"Line(05413)", , ,"29277", ,"14204","2128836", , , , , ,"29133", , , , ,"479643"
"Line(05500)", ,"163236","459226", ,"5322595","7686157","10482","10482", ,"51430", ,"71532", , , , ,"59984436", , , , ,"1742","1742","8"
"Line(05600)", ,"91086","68568", ,"1351068","1917396","5849","5849", ,"29245", ,"22748", , , , ,"17859269", , , , ,"9487","9487"
"Line(05601)", , , , , ,"85927", , , , , ,"426"
"Line(05700)", ,"72851","25227", ,"1249011","6241673","4678","4678", ,"23390", ,"43698", , , , ,"104060334"
"Line(05701)", , , , , ,"629153", , , , , ,"9789"
"Line(05800)", ,"161617","423287", ,"1210397","5740773","10378","10378", ,"55845", ,"43397", ,"984", , ,"62950039"
"Line(05801)", , , , , ,"699276", , , , , ,"5502"
"Line(05900)", ,"256565","159413", ,"3442862","6974970","16475","16475", ,"82375", ,"45233", ,"100098", , ,"54656718"
"Line(06000)", ,"639440","555349", ,"11830128","13312112","41061","41061","4007","401880", ,"508447", ,"42539", , ,"272763486", , , , ,"31358","31358"
"Line(06005)", ,"309638","489388", ,"7689458","12067900","19883","19883", ,"97935", ,"145539", , , , ,"42732661", , , , ,"1981","1981"
"Line(06006)", ,"21273","590", ,"254913","556068","1366","1366", ,"6830", ,"7462", , , , ,"1772435"
"Line(06016)", , ,"2466", ,"7239","2908938", , , , , ,"37170", , , , ,"32342"
