"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572966"," Report B000001 ","-------------","-------------","-----------",""
"","","","FOR COST","RELATED COSTS","","","","","","","","","","","","","","","","","","","","","","","","NON-","","INTERNS &","INTERNS &","","","RESIDENT ",""
"","","","ALLOCATION"," "," ","","","ADMINIS-","MAIN-","","","","","LAUNDRY","","","","MAIN-","NURSING","CENTRAL","","MEDICAL","","","","","OTHER","PHYSICIAN","","RESIDENTS","RESIDENTS","PARAMEDICAL","","COST & POST",""
"","","COST CENTER DESCRIPTIONS","(from Wkst.","BLDGS. &","MOVABLE","EMPLOYEE","SUBTOTAL","TRATIVE &","TENANCE &","OPERATION","","","COST CENTER DESCRIPTIONS","& LINEN","HOUSE-"," ","","TENANCE OF","ADMINIS-","SERVICES &","","RECORDS &","SOCIAL","","","COST CENTER DESCRIPTIONS","GENERAL","ANES-","NURSING","SALARY AND","PROGRAM","EDUCATION","","STEPDOWN",""
"","","","A col. 7)","FIXTURES","EQUIPMENT","BENEFITS","(cols. 0-4)","GENERAL","REPAIRS","OF PLANT","","","","SERVICE","KEEPING","DIETARY","CAFETERIA","PERSONNEL","TRATION","SUPPLY","PHARMACY","LIBRARY","SERVICE","","","","SERVICE","THETISTS","SCHOOL","FRINGES","COSTS","(SPECIFY)","SUBTOTAL"," ADJUSTMENTS","TOTAL"
"","","","0","1","2","4","4A","5","6","7","","","","8","9","10","11","12","13","14","15","16","17","","","","18","19","20","21","22","23","24","25","26"
"Entity[572966] Report(B000001)","Entity[572966] Report(B000001[00000])","Entity[572966] Report(B000001[00100])","Entity[572966] Report(B000001[00200])", ,"Entity[572966] Report(B000001[00400])", ,"Entity[572966] Report(B000001[00600])","Entity[572966] Report(B000001[00700])","Entity[572966] Report(B000001[00800])","Entity[572966] Report(B000001[00900])","Entity[572966] Report(B000001[01000])","Entity[572966] Report(B000001[01100])", ,"Entity[572966] Report(B000001[01300])","Entity[572966] Report(B000001[01400])","Entity[572966] Report(B000001[01500])","Entity[572966] Report(B000001[01600])","Entity[572966] Report(B000001[01700])","Entity[572966] Report(B000001[01800])", , , ,"Entity[572966] Report(B000001[02200])", ,"Entity[572966] Report(B000001[02400])","Entity[572966] Report(B000001[02500])","Entity[572966] Report(B000001[02600])"
"Line(00100)","22208230","22208230"
"Line(00101)","564585"
"Line(00102)","6249964"
"Line(00103)","2156374"
"Line(00104)","419340"
"Line(00200)","90858007", ,"90858007"
"Line(00400)","29498355","88150","167892", ,"29839552"
"Line(00501)","6357619","18495","224848", ,"78135"
"Line(00502)","62069938","241795","28766919", ,"1192836"
"Line(00503)","2916448","35485","30781", ,"107180"
"Line(00504)","27088638","216422","280132", ,"1015836"
"Line(00505)","9533115","26345","116045", ,"319400"
"Line(00506)","23748047","158067","232875", ,"302368"
"Line(00507)","1996086","693","77773", ,"80363"
"Line(00509)","34615930","221857","477013", ,"968638"
"Line(00510)","2304885","116487","216747", ,"57748"
"Line(00511)","1511195","54076","105211", ,"32435"
"Line(00600)","14020790","176435","937993", ,"291571", ,"16717790"
"Line(00700)","41425391","6717457","18953567", ,"625357", ,"36079","74106885"
"Line(00701)","687482", ,"191003", ,"8273"
"Line(00702)","11810914", ,"8456429", ,"142964", ,"82712"
"Line(00703)","146018", , , ,"7951"
"Line(00704)","488105", ,"127544", ,"17756"
"Line(00800)","369354","41684","91", ,"158", , ,"215563","665320"
"Line(00900)","10604211","123045","151782", ,"253525", ,"16811","636799", ,"14657393"
"Line(00901)","184693", , , ,"1180"
"Line(00902)","2372352", ,"26806", ,"89921", ,"6360"
"Line(00903)","22881", , , ,"1718"
"Line(00904)","88502", ,"1417", ,"2821", ,"909"
"Line(01000)","8515205","312246","413205", ,"197767", ,"10851","1614725", ,"327569","13131980"
"Line(01100)","137484","164363","143429", ,"46148", , ,"849973", ,"172429", ,"1773495"
"Line(01300)","8414572","71750","327289", ,"380597", ,"45152","371044","206","75271", ,"26524", ,"16677294"
"Line(01400)","3881095","148106","128587", ,"172214", , ,"765907","798","155375", ,"24515", , ,"5929435"
"Line(01500)","31372183","242583","709301", ,"1250565", , ,"1254478", ,"254488", ,"102479", , ,"231610","40896451"
"Line(01600)","13082055","93409","94793", ,"474454", , ,"483049", ,"97993", ,"41394", ,"102408","14", ,"19838351"
"Line(01700)","3404535","20615","1879", ,"145472", ,"303","106607", ,"21627", ,"17683", , ,"11", , ,"4493337"
"Line(01800)","1543260","62132","39545", ,"69252", ,"9973","321305", ,"65181", ,"5224", ,"26283","61", , , ,"2669132"
"Line(01801)","4375041","115451","224698", ,"79357", ,"4846","597033", ,"121116", ,"5626", ,"5942","199"
"Line(01802)","2708335","47924","70212", ,"71143", ,"9352","247830","678","50276", ,"5626", , ,"38556"
"Line(01803)","287721","28400","17132", ,"2171", ,"1825","146868", ,"29794", , , ,"223", , , , ,"33435"
"Line(01804)"
"Line(01805)","571833","279","7521", ,"19484", ,"151","1442", ,"293", ,"2009", ,"5436","560"
"Line(01806)","2026336","69670","196370", ,"47939", ,"835","360288","1476","73089", ,"6430", ,"92266","872"
"Line(01807)","376711","4725","47124", ,"3952", , ,"24437", ,"4957", ,"402", , ,"2", , , ,"63344"
"Line(01808)","223289", ,"10651", ,"3170", ,"9154", , , , ,"402", , ,"31", , , ,"18233"
"Line(01809)","181318","2646","12844", ,"504", ,"3914","13681", ,"2775", , , ,"69","7", , , ,"31286"
"Line(01810)","1574773","31628","65404", ,"43322", ,"6835","163558", ,"33180", ,"4823", ,"12239","13502", , , ,"227903"
"Line(01811)","3073400","28512","29484", ,"148137", ,"342","147445", ,"29911", ,"15271", ,"45923"
"Line(01812)","20364","183","8882", ,"26", ,"8065","948", ,"192", , , , , , , , ,"722"
"Line(01813)","377577","8917","35760", ,"1460", ,"697","46113", ,"9355", , , , , , , , ,"43096"
"Line(01814)","278535","2725","10235", ,"5146", , ,"14093", ,"2859", ,"804", , , , , , ,"20237"
"Line(01815)","85010","1841","4835", ,"2550", ,"10798","9519", ,"1931", ,"402", , ,"310", , , ,"7259"
"Line(01816)","1115624","7969","36168", ,"16976", ,"76","41209", ,"8360", ,"2009", , ,"113"
"Line(01817)","57951","10997","2224", ,"2221", ,"621","56868", ,"11536", ,"402", , , , , , ,"5417"
"Line(01818)","290327","6933","11678", ,"6275", ,"23","35852", ,"7273", , , ,"1043","44", , , ,"19420"
"Line(01819)","796020","1992","13238", ,"1020", , ,"10302", ,"2090", , , , ,"5", , , ,"30108"
"Line(01820)","10947889","42338","114078", ,"563985", ,"8728","218942", ,"44415", ,"34160", ,"70306","92"
"Line(01821)","15680","2646","6343", ,"5", , ,"13681", ,"2775", , , , , , , , ,"323"
"Line(01822)","2695144","80460","119810", ,"42424", ,"227","416085", ,"84409", ,"2411", ,"24494","473", , , ,"266214"
"Line(01824)","352978","3068","17066", ,"7267", ,"454","15865", ,"3219", ,"402"
"Line(01825)","1178645","3052","3819", ,"4868", ,"151","15783", ,"3202", ,"402", , , , , , ,"59183"
"Line(01826)","462914","327","24335", ,"566", ,"227","1690", ,"343", , , , ,"5917", , , ,"72710"
"Line(01827)","197939", ,"2822", ,"8373", , , , , , ,"1608", , ,"8"
