"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563706"," Report B000001 ","-------------","-------------","-----------",""
"","","","FOR COST","RELATED COSTS","","","","","","","","","","","","","","","","","","","","","","","","NON-","","INTERNS &","INTERNS &","","","RESIDENT ",""
"","","","ALLOCATION"," "," ","","","ADMINIS-","MAIN-","","","","","LAUNDRY","","","","MAIN-","NURSING","CENTRAL","","MEDICAL","","","","","OTHER","PHYSICIAN","","RESIDENTS","RESIDENTS","PARAMEDICAL","","COST & POST",""
"","","COST CENTER DESCRIPTIONS","(from Wkst.","BLDGS. &","MOVABLE","EMPLOYEE","SUBTOTAL","TRATIVE &","TENANCE &","OPERATION","","","COST CENTER DESCRIPTIONS","& LINEN","HOUSE-"," ","","TENANCE OF","ADMINIS-","SERVICES &","","RECORDS &","SOCIAL","","","COST CENTER DESCRIPTIONS","GENERAL","ANES-","NURSING","SALARY AND","PROGRAM","EDUCATION","","STEPDOWN",""
"","","","A col. 7)","FIXTURES","EQUIPMENT","BENEFITS","(cols. 0-4)","GENERAL","REPAIRS","OF PLANT","","","","SERVICE","KEEPING","DIETARY","CAFETERIA","PERSONNEL","TRATION","SUPPLY","PHARMACY","LIBRARY","SERVICE","","","","SERVICE","THETISTS","SCHOOL","FRINGES","COSTS","(SPECIFY)","SUBTOTAL"," ADJUSTMENTS","TOTAL"
"","","","0","1","2","4","4A","5","6","7","","","","8","9","10","11","12","13","14","15","16","17","","","","18","19","20","21","22","23","24","25","26"
"Entity[563706] Report(B000001)","Entity[563706] Report(B000001[00000])","Entity[563706] Report(B000001[00100])","Entity[563706] Report(B000001[00200])", ,"Entity[563706] Report(B000001[00400])", ,"Entity[563706] Report(B000001[00600])","Entity[563706] Report(B000001[00700])","Entity[563706] Report(B000001[00800])","Entity[563706] Report(B000001[00900])","Entity[563706] Report(B000001[01000])","Entity[563706] Report(B000001[01100])", ,"Entity[563706] Report(B000001[01300])","Entity[563706] Report(B000001[01400])","Entity[563706] Report(B000001[01500])","Entity[563706] Report(B000001[01600])","Entity[563706] Report(B000001[01700])","Entity[563706] Report(B000001[01800])", ,"Entity[563706] Report(B000001[02000])","Entity[563706] Report(B000001[02100])","Entity[563706] Report(B000001[02200])","Entity[563706] Report(B000001[02300])","Entity[563706] Report(B000001[02400])","Entity[563706] Report(B000001[02500])","Entity[563706] Report(B000001[02600])"
"Line(01100)", ,"10875","114709", ,"2560912", ,"21436","10875", ,"21436", ,"681530"
"Line(01101)", , , , ,"187918"
"Line(01300)", ,"408","1022483", ,"7421015", ,"19083","8890", ,"19083", ,"8086", ,"7822548"
"Line(01301)", ,"3023", , ,"544524", ,"3023","3023", ,"3023", ,"1133"
"Line(01400)", ,"1276","83559", ,"902309", ,"2460","1276","346018","7195", ,"2862", ,"26","39666178"
"Line(01500)", ,"5501","108556", ,"8886829", ,"10407","5501", ,"10407", ,"11592", , , ,"212531854"
"Line(01501)", , , , ,"1705052", , , , , , , , , ,"1584"
"Line(01600)", ,"8731","3471", ,"7872932", ,"13909","8731", ,"13909", ,"42756", ,"15801","143", ,"2147483647"
"Line(01601)", , , , ,"163921", , , , , , ,"586"
"Line(01700)", ,"199","624", ,"7503601", ,"316","199", ,"316", ,"16547", ,"217794", ,"6155", ,"41104"
"Line(01800)", , ,"133136", ,"3939888", ,"702", , ,"702", ,"14763", ,"65998", , , , ,"249252"
"Line(01801)"
"Line(01802)", , ,"65", ,"367117", , , , , , ,"545", ,"4909"
"Line(02000)", , ,"27609", ,"4094924", , , ,"13597", , ,"5408", ,"29", , , , , , ,"154802"
"Line(02100)", , , , , , , , , , , , , , , , , , , , , ,"258255"
"Line(02101)"
"Line(02200)", ,"51329","237307", ,"958307", ,"92982","64251", ,"115999", ,"1391", ,"5170", , , , ,"5", , , ,"258255"
"Line(02201)", , , , ,"1012668", , , , , , , , ,"11502","2867"
"Line(02300)", , , , , , , , , , , , , , , , , , , , , , , ,"100"
"Line(02301)", , , , ,"1103544", , , , , , ,"800"
"Line(02302)", , , , , , , , , , , ,"600"
"Line(02307)", , ,"190", ,"134073", , , , , , ,"150"
"Line(02308)", , , , ,"11025", , , , , , ,"14"
"Line(03000)", ,"129812","1670929", ,"93310279", ,"252421","129812","2641892","257518","207657","172748", ,"3223756","34650","51916","926530888","30869","100687", ,"132026","99204","99204"
"Line(03100)", ,"35183","772617", ,"22716779", ,"35183","35183","517011","35183","35923","38101", ,"756251","7245","21014","299803872","1496","12503", ,"4088","7270","7270"
"Line(03200)", ,"6055","55484", ,"6231697", ,"6055","6055","103797","6055","9735","10270", ,"204740","35467","7316","81981448","459","449", ,"18688"
"Line(03400)", ,"22412","115702", ,"4213443", ,"23079","22412","255927","23079","5886","6572", ,"134942","4020","18288","51325016","197","1431"
"Line(03500)", ,"21177","372720", ,"5576883", ,"21177","21177","202034","21177","10282","9590", ,"195129","63346","19447","81059217","636","839"
"Line(03501)", , ,"13388", ,"4906193", ,"18601", , ,"18601", ,"7938", ,"163183", ,"6885","65938312","527","140"
"Line(04000)", , , , ,"24929971", , , , , , , , ,"391747","226203", ,"199745660"
"Line(04100)", , ,"11398", ,"1648918", ,"13888", ,"64129","13888", ,"3287", ,"59255","2542","74","17591328","528","1221", , ,"1204","1204"
"Line(04400)", , ,"2386", ,"1491871", ,"8872", ,"67543","8872", ,"2960", ,"48200", ,"435","9177715","36","1184"
"Line(05000)", ,"61880","7465194", ,"20383198", ,"104087","62932","665790","99352", ,"39147", ,"378628","22585544","31259","5423946","177","3510", , ,"33874","33874"
"Line(05001)", ,"10695","823516", ,"528864", ,"10695","10695","3706","10695", ,"945", ,"9842", ,"21", , ,"40"
"Line(05002)", , , , ,"216766", , , , , , ,"341", ,"6097","69972","4519"
"Line(05100)", ,"6200","132728", ,"4678880", ,"8818","6200","141865","8818", ,"7192", ,"136097", ,"2617", ,"8","11786"
"Line(05300)", ,"6812","1283989", ,"412143", ,"13535","6812","92306","13535", ,"3739", ,"9119","152101","1289420", , , , , ,"16918","16918"
"Line(05301)", , ,"32003", ,"1129357", ,"2000", , ,"2000", ,"2479", ,"15759", ,"40638", , ,"19"
"Line(05400)", ,"47863","3226550", ,"7547097", ,"80091","56923","126605","80091", ,"23444", ,"111462","4515832","285061", , ,"30499", , ,"16075","16075"
"Line(05401)", , ,"253065", ,"952758", ,"1992", ,"43229","1992", ,"1393", , , ,"4469", , ,"6297"
"Line(05404)", , ,"440306", ,"1250421", , , , , , , , ,"1502", ,"209513"
"Line(05405)", , ,"694075", ,"494278", , , , , , , , ,"122", ,"59775"
"Line(05500)", ,"13607","936824", ,"1989638", ,"17847","13607","18186","17847", ,"3117", ,"6547", ,"1965"
"Line(05600)", , ,"385013", ,"769429", ,"2978", ,"6927", , ,"1006", , , ,"35", , ,"787"
"Line(05601)", , ,"91562", ,"920255", ,"525", , ,"525", ,"1342", ,"9608","128865","119012"
"Line(05700)", ,"394","812198", ,"3971545", ,"394","394","58354","394", ,"4513", ,"4016","79176","444685", , ,"4007"
"Line(05800)", ,"11126","2176730", ,"2729091", ,"11654","11126","69489","1580", ,"3270", ,"148", ,"741609", , ,"5516"
"Line(05801)", , , , ,"2627", , , , , , , , ,"103", ,"86"
"Line(06000)", ,"6536","3941909", ,"20678964", ,"72204","48211","10843","72204", ,"41397", ,"27170","61626","6104", , , , , ,"19715","19715","100"
"Line(06001)", , ,"9285", ,"323031", , , , , , ,"491", , , ,"1848"
"Line(06003)", , ,"92128", ,"1446255", ,"6360","6360", ,"6360", ,"2540"
"Line(06004)", , ,"28233", ,"455351", , , , , , ,"647", , , , , , ,"2318"
"Line(06200)", , ,"11859", , , ,"1254", , ,"1254", , , , , , , , ,"269", , ,"1473","1473"
"Line(06500)", ,"2812","578528", ,"11788498", ,"6858","2812","20118","6858", ,"22455", ,"18510","179593","3805", , ,"298"
"Line(06501)", , ,"353660", ,"1609206", ,"8815", ,"3394","8815", ,"2876", ,"18677", ,"64765", , ,"85", , ,"5559","5559"
"Line(06502)", ,"293","89388", ,"553283", ,"293","293","7753","293", ,"1127", , , , , , ,"27"
"Line(06600)", ,"899","38472", , , ,"11192","899", ,"11192", , , , , , , , , , , ,"6050","6050"
"Line(06700)", ,"287","78", , , ,"287","287", ,"287", , , , ,"34488", , , , , , ,"7066","7066"
"Line(06900)", ,"1650","7132", ,"1002245", ,"3813","1650", ,"3813", ,"2386", ,"4158", , , , , , , ,"2114","2114"
"Line(06901)", ,"13376","2353017", ,"5318472", ,"14718","13376","48032","14718", ,"8171", ,"104492","7179097","109719", , ,"2677", , ,"11061","11061"
"Line(06902)", ,"3666","301417", ,"1048184", ,"3666","3666","44541","3666", ,"2014", ,"4895", ,"178464", , ,"7772"
"Line(06903)", , , , ,"161435", , , , , , , , , ,"6578"
"Line(06904)", , ,"19305", ,"98271", ,"5097", , ,"5097", ,"174", , , , ,"124898"
"Line(06905)", , ,"993237", ,"1492246", , , ,"51741", , ,"2503", ,"35792", , , , ,"1317"
"Line(06907)", , ,"22136", ,"932145", ,"422","422", ,"422", ,"1824", ,"7912", , , , ,"268"
"Line(07000)", ,"2667","354565", ,"1363670", ,"4698","2667","17977","4698", ,"2937", ,"257","4942","89", , ,"108", , ,"9537","9537"
"Line(07001)", , ,"7573", ,"77147", , , , , , ,"137", ,"16"
"Line(07100)", ,"838","20570", , , ,"1903","838", ,"1903", ,"1935", ,"38201","1151916"
"Line(07200)"
"Line(07300)", , ,"670849", ,"9634043", ,"1124","1124", ,"1124", ,"14804", , ,"386290","49528349"
"Line(07301)"
"Line(07400)", ,"1492","24916", ,"597279", ,"1492","1492","7773","1492", , , , ,"54","903", , ,"816"
"Line(07500)", ,"7845","298246", ,"5251459", ,"26452","7845","71997","24675", ,"9356", ,"143644", ,"10916","78097184","315","6188"
"Line(07501)", , ,"294155", ,"1148648", , , , , , , , ,"24267","255703","277449","34881718"
"Line(07600)", , , , , , , , , , , , , , , , ,"2001874"
"Line(07601)", ,"6731","195221", ,"3841492", ,"6731","6731","52108","6731", ,"5933", ,"85680","246","4567", , ,"6077"
"Line(07602)", ,"13095","999228", ,"2019786", ,"13095","13095", ,"13095", ,"4168", ,"44275","1493126","4238"
"Line(07603)", , ,"58683", ,"418878", , , , , , ,"961", , , ,"4436", , ,"1545"
"Line(07604)", , , , ,"2253526", , , , , , , , ,"24107","9449"
"Line(07605)", , , , ,"79657", ,"11027", , , , , , ,"83"
"Line(07606)", , , , ,"3077993", , , , , , , , ,"8341","1448", ,"6906894"
"Line(07607)", , , , ,"526686", , , , , , , , , ,"209"
"Line(07608)", , , , ,"2354071", , , , , , , , ,"11398","3296"
"Line(07609)", , , , ,"336458", , , , , , , , ,"3806","60"
"Line(07610)", , , , ,"2126312", , , , , , , , ,"3328","1695"
"Line(07612)", , , , ,"1088481", , , , , , , , ,"4701","1094"
"Line(07613)", , , , ,"488911", , , , , , , , ,"7405","36921"
"Line(09000)", ,"1980","124403", ,"2062433", ,"38519","21389","2075","19110", ,"10230", ,"91412","74737","96495","17834176"
"Line(09001)", , ,"14496", ,"973523", , , , , , ,"1726", ,"13963", ,"204491","1843038"
"Line(09002)", , ,"42761", ,"228155", , , , , , ,"561", ,"5696","23","150847","892494"
"Line(09003)", , ,"161364", ,"3573778", , , ,"32429", , ,"8700", ,"58304","187","520844","10294652", ,"1705"
"Line(09004)", , ,"12021", ,"446785", , , , , , ,"992", ,"7458","813","50118","1671250"
"Line(09005)", , ,"7249", ,"890788", ,"5286", , ,"5286", ,"1811", ,"17497", ,"39447","1625841"
"Line(09006)"
"Line(09007)", ,"9900","198340", ,"1105182", ,"9900","9900","4441","9900", ,"2087", ,"17427", ,"24629","6651757", ,"348"
"Line(09008)", , ,"33963", ,"1151224", , , ,"47395", , ,"2035", ,"32161", , , , ,"4944"
"Line(09009)", , ,"78154", ,"763040", , , , , , ,"1539", ,"8224", ,"734", , ,"4007"
"Line(09010)", ,"13474","7441468", ,"10137595", ,"15895","13474","1157","15895", ,"12104", ,"111390","1415","53784716","475312197"
"Line(09011)", , , , ,"2950683", , , , , , , , ,"6698","221", ,"4445856"
"Line(09012)", , , , ,"331250", , , , , , , , ,"12459","1232", ,"1183458"
"Line(09013)", , , , ,"141314", , , , , , , , ,"312","43"
"Line(09014)", , , , ,"562869", , , , , , , , , ,"204", ,"1001038"
"Line(09015)", , , , ,"179649", , , , , , , , , ,"61", ,"789088"
"Line(09016)", , , , ,"162778", , , , , , , , , ,"267", ,"1598254"
"Line(09017)", , , , ,"1674686", , , , , , , , ,"2600","6093", ,"8756854"
"Line(09018)", , , , ,"5775999", , , , , , , , ,"17264","12279", ,"2352331"
"Line(09019)", , , , ,"4836646", , , , , , , , ,"15080","2751", ,"16835305"
"Line(09020)", , , , ,"901840", , , , , , , , ,"9984","2010"
"Line(09023)", , ,"106685", ,"374810", ,"6705", , ,"6705", ,"1041", ,"8647", ,"869", , ,"221", , ,"9648","9648"
"Line(09024)", , ,"185141", ,"8118559", , , , , , ,"7791", ,"90409", ,"70586498"
"Line(09025)"
"Line(09100)", ,"18516","3554829", ,"9221124", ,"20105","20105","649511","20105", ,"16934", ,"323222","17614","11817","289839229","2932","24912", , ,"10792","10792"
"Line(09300)", , ,"153655", ,"1769478", , , , , , ,"3557", ,"34874","3353","621786"
"Line(10000)"
"Line(10500)", , , , ,"956553", ,"6420", , ,"6420", ,"2157", ,"21323", , ,"5656620","100"
"Line(10600)", ,"332","18392", ,"258370", ,"747","332", ,"747", ,"139", ,"1380", ,"5250", ,"777"
"Line(10700)", , , , ,"549858", ,"4089", , ,"4089", ,"1374", ,"13582", , ,"4186596","4"
"Line(10800)", ,"780","51038", ,"603786", ,"2176","780", ,"2176", ,"469", ,"4636", , ,"12340490","432"
"Line(10900)", , , , ,"74633", ,"630", , ,"630", ,"212", ,"2094", , ,"1454159","1594"
"Line(11000)", , , , ,"628747", ,"1325", , ,"1325", ,"445", ,"4401", , , ,"17"
"Line(11200)", , ,"1501"
"Line(11201)", , ,"56354", ,"1021521", , , , , , ,"1549", ,"6585","819898"
"Line(11800)", ,"671990","79708232", ,"484871874", ,"1229318","680135","6511690","1134140","269483","656916", ,"7747679","39660589","179660407","2147483647","41104","246822", ,"154802","257560","257560","100"
"Line(19000)", ,"389","1801", ,"18379", ,"6906","389", ,"6906", ,"60"
"Line(19100)", ,"5099","2916", ,"400094", ,"28116","5099", ,"18151", ,"585", , , ,"6687", , ,"29"
"Line(19101)", , ,"243579", ,"819470", ,"11755", , ,"11755", ,"1308", ,"23628", ,"192","324656"
"Line(19102)", , , , ,"15842142", , , , , , , , , ,"4607"
"Line(19103)", , ,"235"
"Line(19200)", ,"2750","769", ,"3070680", ,"2986","2750", ,"2986", ,"2797", ,"62", ,"97", , ,"1678"
"Line(19400)", , ,"259957", ,"10043083", ,"67124","41776", ,"25348", ,"7821", ,"42698","982","22907343", , ,"723"
"Line(19401)", , , , ,"389966", , , , ,"7707", ,"1304", ,"6325"
"Line(19402)", , ,"11579", ,"870095", , , , , , ,"1409", , , ,"8224315"
"Line(19403)"
"Line(19404)", , ,"183775", ,"41072"
"Line(19405)", , , , ,"133916", , , , , , ,"390", , , ,"58"
"Line(19406)", , ,"1548854", ,"3448733", , , , , , ,"8840", ,"70", , , , , , , ,"695","695"
"Line(19407)", , ,"355"
"Line(19408)", , ,"11"
"Line(19409)", , , , ,"916"
"Line(19410)", , , , ,"90943", , , , , , ,"100", ,"2086", ,"2777"
"Line(19412)", , , , , , , , , , , , , , , ,"1729978"
"Line(20200)", ,"33572191","31004930", ,"137481484", ,"58544101","11435857","6486094","13317996","16756089","3488252", ,"16050876","4625416","15725165","21662763","14055884","6493728", ,"5335764","53453119","22718129","13695"
"Line(20300)", ,"49","0", ,"0", ,"43","16","1","11","62","5", ,"2","0","0","0","342","26", ,"34","207","88","137"
"Line(20400)", , , , ,"1272800", ,"6141979","4825002","218650","193629","1320698","1133797", ,"1276321","865432","667770","1490708","875291","147946", ,"512214","246824","4632793","63"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
