"----------"," Entity 563706"," Report C000001 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","","(from Wkst.","Therapy","","RCE","","","","Total","","TEFRA","PPS", , , , , , , 
"","COST CENTER DESCRIPTIONS","\"B"," Part I","\"","Limit","Total","Dis-","Total","","","(column 6","Cost or ","Inpatient","Inpatient", , , , , 
"","","col. 26)","Adj.","Costs","allowance","Costs","Inpatient","Outpatient","+ column 7)","Other Ratio","Ratio","Ratio", , , , , , , 
"","","1","2","3","4","5","6","7","8","9","10","11", , , , , , , 
 ,"Entity[563706] Report(C000001[00100])", ,"Entity[563706] Report(C000001[00300])","Entity[563706] Report(C000001[00400])","Entity[563706] Report(C000001[00500])","Entity[563706] Report(C000001[00600])","Entity[563706] Report(C000001[00700])","Entity[563706] Report(C000001[00800])","Entity[563706] Report(C000001[00900])", ,"Entity[563706] Report(C000001[01100])", , , , , , , , 
 ,"235591704", ,"235591704", ,"235591704","926530887", ,"926530887", , , , , , , , , , , 
 ,"51786075", ,"51786075","13500","51799575","299803872", ,"299803872", , , , , , , , , , , 
 ,"15102374", ,"15102374","111706","15214080","81981448", ,"81981448", , , , , , , , , , , 
 ,"11767632", ,"11767632", ,"11767632","51325016", ,"51325016", , , , , , , , , , , 
 ,"14438351", ,"14438351", ,"14438351","81059217", ,"81059217", , , , , , , , , , , 
 ,"11057557", ,"11057557", ,"11057557","65938312", ,"65938312", , , , , , , , , , , 
 ,"56001477", ,"56001477","572367","56573844","199745660", ,"199745660", , , , , , , , , , , 
 ,"4515184", ,"4515184", ,"4515184","17591439", ,"17591439", , , , , , , , , , , 
 ,"3596123", ,"3596123", ,"3596123","9177715", ,"9177715", , , , , , , , , , , 
 ,"85357022", ,"85357022","69350","85426372","946369159","171621390","1117990549","0", ,"0", , , , , , , , 
 ,"3045672", ,"3045672", ,"3045672","3682542","26432863","30115405","0", ,"0", , , , , , , , 
 ,"378149", ,"378149", ,"378149","8336","1326354","1334690","0", ,"0", , , , , , , , 
 ,"9599948", ,"9599948", ,"9599948","56778470","41067635","97846105","0", ,"0", , , , , , , , 
 ,"37277111", ,"37277111","1298095","38575206","248702076","87708427","336410503","0", ,"0", , , , , , , , 
 ,"2339616", ,"2339616", ,"2339616","22202","14544070","14566272","0", ,"0", , , , , , , , 
 ,"23705379", ,"23705379", ,"23705379","300435122","183092790","483527912","0", ,"0", , , , , , , , 
 ,"2389370", ,"2389370", ,"2389370","19604709","30094492","49699201","0", ,"0", , , , , , , , 
 ,"3344787", ,"3344787", ,"3344787","351535","136687660","137039195","0", ,"0", , , , , , , , 
 ,"1484129", ,"1484129", ,"1484129","72000","25152234","25224234","0", ,"0", , , , , , , , 
 ,"11366159", ,"11366159","613481","11979640","11563020","126878085","138441105","0", ,"0", , , , , , , , 
 ,"4142451", ,"4142451", ,"4142451","5390493","33551864","38942357","0", ,"0", , , , , , , , 
 ,"2189603", ,"2189603", ,"2189603","7310739","29200300","36511039","0", ,"0", , , , , , , , 
 ,"9210041", ,"9210041", ,"9210041","228472896","223773877","452246773","0", ,"0", , , , , , , , 
 ,"9047623", ,"9047623", ,"9047623","89203272","187863258","277066530","0", ,"0", , , , , , , , 
 ,"7328", ,"7328", ,"7328", , , , , , , , , , , , , , 
 ,"81618807", ,"81618807", ,"81618807","1121343121","1285579150","2147483647","0", ,"0", , , , , , , , 
 ,"2257902", ,"2257902", ,"2257902","4444532","3645575","8090107","0", ,"0", , , , , , , , 
 ,"7323593", ,"7323593", ,"7323593","5510194","58716039","64226233","0", ,"0", , , , , , , , 
 ,"820325", ,"820325", ,"820325","6707970","4890781","11598751","0", ,"0", , , , , , , , 
 ,"27935664", ,"27935664", ,"27935664","282873478","66854566","349728044","0", ,"0", , , , , , , , 
 ,"23873129", ,"23873129", ,"23873129","295114162","22588365","317702527","0", ,"0", , , , , , , , 
 ,"3531445", ,"3531445", ,"3531445","1246224","21278969","22525193","0", ,"0", , , , , , , , 
 ,"1077458", ,"1077458", ,"1077458","272256","15206047","15478303","0", ,"0", , , , , , , , 
 ,"8696069", ,"8696069", ,"8696069","50055521","4439556","54495077","0", ,"0", , , , , , , , 
 ,"2748412", ,"2748412", ,"2748412","21937102","438806","22375908","0", ,"0", , , , , , , , 
 ,"2446943", ,"2446943","5384","2452327","27273543","30687147","57960690","0", ,"0", , , , , , , , 
 ,"11624762", ,"11624762","326257","11951019","131927800","122690749","254618549","0", ,"0", , , , , , , , 
 ,"2954782", ,"2954782", ,"2954782","42734531","26769657","69504188","0", ,"0", , , , , , , , 
 ,"164726", ,"164726","19288","184014", ,"356956","356956","0", ,"1", , , , , , , , 
 ,"545520", ,"545520", ,"545520", ,"124898","124898","4", ,"4", , , , , , , , 
 ,"4293131", ,"4293131", ,"4293131","7077632","29697489","36775121","0", ,"0", , , , , , , , 
 ,"1650215", ,"1650215", ,"1650215","265299","2154663","2419962","1", ,"1", , , , , , , , 
 ,"5310276", ,"5310276","11051","5321327","86256365","12378622","98634987","0", ,"0", , , , , , , , 
 ,"229061", ,"229061", ,"229061","141968","1428045","1570013","0", ,"0", , , , , , , , 
 ,"44490332", ,"44490332", ,"44490332","414244477","111260987","525505464","0", ,"0", , , , , , , , 
 ,"119920017", ,"119920017", ,"119920017","593555532","168141155","761696687","0", ,"0", , , , , , , , 
 ,"122355367", ,"122355367", ,"122355367","1374778612","198162313","1572940925","0", ,"0", , , , , , , , 
 ,"4837735", ,"4837735", ,"4837735","49632061","598883","50230944","0", ,"0", , , , , , , , 
 ,"1402035", ,"1402035", ,"1402035", ,"1254545","1254545","1", ,"1", , , , , , , , 
 ,"13995509", ,"13995509", ,"13995509","5535656","72563586","78099242","0", ,"0", , , , , , , , 
 ,"3938473", ,"3938473", ,"3938473","17566","34864152","34881718","0", ,"0", , , , , , , , 
 ,"582388", ,"582388", ,"582388","48112","1953762","2001874","0", ,"0", , , , , , , , 
 ,"8409718", ,"8409718","14834","8424552","45504389","4504879","50009268","0", ,"0", , , , , , , , 
 ,"7001869", ,"7001869","47668","7049537","15800681","45504734","61305415","0", ,"0", , , , , , , , 
 ,"942251", ,"942251", ,"942251","200374","9046992","9247366","0", ,"0", , , , , , , , 
 ,"4759595", ,"4759595","457248","5216843","1948285","2068093","4016378","1", ,"1", , , , , , , , 
 ,"913162", ,"913162","50155","963317","319","133373","133692","7", ,"7", , , , , , , , 
 ,"5780449", ,"5780449","12907","5793356","5798523","8486090","14284613","0", ,"0", , , , , , , , 
 ,"1100433", ,"1100433","22933","1123366","1230138","3176345","4406483","0", ,"0", , , , , , , , 
 ,"4668249", ,"4668249", ,"4668249","3522629","8717727","12240356","0", ,"0", , , , , , , , 
 ,"690743", ,"690743","21434","712177","2109288","705365","2814653","0", ,"0", , , , , , , , 
 ,"4059389", ,"4059389","69206","4128595","6565486","9222309","15787795","0", ,"0", , , , , , , , 
 ,"2552690", ,"2552690","95247","2647937","3380502","3956154","7336656","0", ,"0", , , , , , , , 
 ,"1016399", ,"1016399","6639","1023038","1823898","1656537","3480435","0", ,"0", , , , , , , , 
 ,"6844772", ,"6844772", ,"6844772","53147","31705571","31758718","0", ,"0", , , , , , , , 
 ,"2055204", ,"2055204", ,"2055204","4520","1838518","1843038","1", ,"1", , , , , , , , 
 ,"393750", ,"393750", ,"393750","123","892371","892494","0", ,"0", , , , , , , , 
 ,"9188587", ,"9188587","92523","9281110","77839","26375333","26453172","0", ,"0", , , , , , , , 
 ,"927362", ,"927362","81913","1009275","2092","1669158","1671250","1", ,"1", , , , , , , , 
 ,"1904153", ,"1904153", ,"1904153","2602","1623239","1625841","1", ,"1", , , , , , , , 
 ,"1775", ,"1775","2222","3997", , , , , , , , , , , , , , 
 ,"3148057", ,"3148057", ,"3148057","59925","6591832","6651757","0", ,"0", , , , , , , , 
 ,"3050059", ,"3050059", ,"3050059","1159590","6038603","7198193","0", ,"0", , , , , , , , 
 ,"1688107", ,"1688107", ,"1688107","24047","426883","450930","4", ,"4", , , , , , , , 
 ,"99418083", ,"99418083", ,"99418083","9060010","714400860","723460870","0", ,"0", , , , , , , , 
 ,"8358926", ,"8358926","149187","8508113","15859","4718417","4734276","2", ,"2", , , , , , , , 
 ,"580359", ,"580359","1780","582139", ,"1183458","1183458","0", ,"0", , , , , , , , 
 ,"338885", ,"338885","18111","356996", ,"722341","722341","0", ,"0", , , , , , , , 
 ,"898474", ,"898474", ,"898474", ,"1001038","1001038","1", ,"1", , , , , , , , 
 ,"418650", ,"418650","32137","450787","1598","787490","789088","1", ,"1", , , , , , , , 
 ,"353637", ,"353637", ,"353637","1790","1596464","1598254","0", ,"0", , , , , , , , 
 ,"3010784", ,"3010784","26584","3037368","11864","9493388","9505252","0", ,"0", , , , , , , , 
 ,"10700579", ,"10700579","338012","11038591","76097","25473194","25549291","0", ,"0", , , , , , , , 
 ,"8756368", ,"8756368","113898","8870266","25002","16810303","16835305","1", ,"1", , , , , , , , 
 ,"1888411", ,"1888411","25594","1914005", , , , , , , , , , , , , , 
 ,"2043104", ,"2043104", ,"2043104", , , , , , , , , , , , , , 
 ,"99834450", ,"99834450", ,"99834450","779625","826442652","827222277","0", ,"0", , , , , , , , 
 ,"30165834", ,"30165834","492195","30658029","130182955","159656274","289839229","0", ,"0", , , , , , , , 
 ,"16799041", ,"16799041", ,"16799041","548319","112899956","113448275","0", ,"0", , , , , , , , 
 ,"3868549", ,"3868549", ,"3868549","43432","8651787","8695219","0", ,"0", , , , , , , , 
 ,"2602655", ,"2602655", ,"2602655", , , , , , , , , , , , , , 
 ,"6055689", ,"6055689", ,"6055689","5558244","98376","5656620", , , , , , , , , , , 
 ,"2690822", ,"2690822", ,"2690822","5550290", ,"5550290", , , , , , , , , , , 
 ,"4558952", ,"4558952", ,"4558952","4186596", ,"4186596", , , , , , , , , , , 
 ,"8834947", ,"8834947", ,"8834947","12340490", ,"12340490", , , , , , , , , , , 
 ,"1567178", ,"1567178", ,"1567178","1454159", ,"1454159", , , , , , , , , , , 
 ,"1497981", ,"1497981", ,"1497981","145095", ,"145095", , , , , , , , , , , 
 ,"207304", ,"207304", ,"207304", , , , , , , , , , , , , , 
 ,"1025909", ,"1025909", ,"1025909","6756652","342947","7099599", , , , , , , , , , , 
 ,"1496937285", ,"1496937285","5212906","1502150191","2147483647","2147483647","2147483647", , , , , , , , , , , 
 ,"16799041", ,"16799041", ,"16799041", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
