"----------"," Entity 572851"," Report C000001 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","","(from Wkst.","Therapy","","RCE","","","","Total","","TEFRA","PPS", , , , , , , 
"","COST CENTER DESCRIPTIONS","\"B"," Part I","\"","Limit","Total","Dis-","Total","","","(column 6","Cost or ","Inpatient","Inpatient", , , , , 
"","","col. 26)","Adj.","Costs","allowance","Costs","Inpatient","Outpatient","+ column 7)","Other Ratio","Ratio","Ratio", , , , , , , 
"","","1","2","3","4","5","6","7","8","9","10","11", , , , , , , 
 ,"Entity[572851] Report(C000001[00100])", ,"Entity[572851] Report(C000001[00300])","Entity[572851] Report(C000001[00400])","Entity[572851] Report(C000001[00500])","Entity[572851] Report(C000001[00600])","Entity[572851] Report(C000001[00700])","Entity[572851] Report(C000001[00800])","Entity[572851] Report(C000001[00900])", ,"Entity[572851] Report(C000001[01100])", , , , , , , , 
 ,"155509920", ,"155509920","84902","155594822","223040222", ,"223040222", , , , , , , , , , , 
 ,"14487797", ,"14487797","846133","15333930","36063066", ,"36063066", , , , , , , , , , , 
 ,"20686483", ,"20686483","1454202","22140685","42468613", ,"42468613", , , , , , , , , , , 
 ,"8170866", ,"8170866", ,"8170866","23504614", ,"23504614", , , , , , , , , , , 
 ,"4894672", ,"4894672", ,"4894672","13027353", ,"13027353", , , , , , , , , , , 
 ,"18716491", ,"18716491", ,"18716491","45782462", ,"45782462", , , , , , , , , , , 
 ,"13773824", ,"13773824", ,"13773824","47554703", ,"47554703", , , , , , , , , , , 
 ,"8502116", ,"8502116", ,"8502116","16175356", ,"16175356", , , , , , , , , , , 
 ,"9742862", ,"9742862","677599","10420461","18143425", ,"18143425", , , , , , , , , , , 
 ,"1074587", ,"1074587", ,"1074587","1540778", ,"1540778", , , , , , , , , , , 
 ,"7665294", ,"7665294", ,"7665294","14854110", ,"14854110", , , , , , , , , , , 
 ,"9362079", ,"9362079", ,"9362079","26755690", ,"26755690", , , , , , , , , , , 
 ,"18664864", ,"18664864", ,"18664864","44379045", ,"44379045", , , , , , , , , , , 
 ,"3341655", ,"3341655", ,"3341655","5647365", ,"5647365", , , , , , , , , , , 
 ,"5488744", ,"5488744", ,"5488744","11430924", ,"11430924", , , , , , , , , , , 
 ,"48472351", ,"48472351","10273","48482624","279661000","88481090","368142090","0", ,"0", , , , , , , , 
 ,"2747407", ,"2747407","142247","2889654","389269","125895","515164","5", ,"6", , , , , , , , 
 ,"14675582", ,"14675582", ,"14675582","28293820","30887309","59181129","0", ,"0", , , , , , , , 
 ,"19558521", ,"19558521", ,"19558521","50523473","4160893","54684366","0", ,"0", , , , , , , , 
 ,"23445308", ,"23445308","366402","23811710","260615566","175662139","436277705","0", ,"0", , , , , , , , 
 ,"26446651", ,"26446651", ,"26446651","80159761","88522453","168682214","0", ,"0", , , , , , , , 
 ,"9026549", ,"9026549", ,"9026549","3766640","59038540","62805180","0", ,"0", , , , , , , , 
 ,"2470638", ,"2470638", ,"2470638","3765458","12329075","16094533","0", ,"0", , , , , , , , 
 ,"5628225", ,"5628225", ,"5628225","84083046","116130523","200213569","0", ,"0", , , , , , , , 
 ,"5309607", ,"5309607", ,"5309607","25875815","50016921","75892736","0", ,"0", , , , , , , , 
 ,"16579545", ,"16579545", ,"16579545","68680009","74293141","142973150","0", ,"0", , , , , , , , 
 ,"89572556", ,"89572556","210191","89782747","275084848","340715934","615800782","0", ,"0", , , , , , , , 
 ,"2083232", ,"2083232", ,"2083232","2089000","4556625","6645625","0", ,"0", , , , , , , , 
 ,"1653057", ,"1653057", ,"1653057","1896011","7730059","9626070","0", ,"0", , , , , , , , 
 ,"21246133", ,"21246133", ,"21246133","61238916","3691083","64929999","0", ,"0", , , , , , , , 
 ,"9767201", ,"9767201", ,"9767201","24329442","1322801","25652243","0", ,"0", , , , , , , , 
 ,"1546358", ,"1546358", ,"1546358","3141593","271328","3412921","0", ,"0", , , , , , , , 
 ,"5161297", ,"5161297", ,"5161297","25894179","32113914","58008093","0", ,"0", , , , , , , , 
 ,"65500821", ,"65500821", ,"65500821","58596284","26549769","85146053","1", ,"1", , , , , , , , 
 ,"94630462", ,"94630462", ,"94630462","207397097","87106902","294503999","0", ,"0", , , , , , , , 
 ,"87131102", ,"87131102", ,"87131102","224691917","91648444","316340361","0", ,"0", , , , , , , , 
 ,"4385457", ,"4385457","1887","4387344","6527051","8448648","14975699","0", ,"0", , , , , , , , 
 ,"18076157", ,"18076157", ,"18076157","7707160","84498329","92205489","0", ,"0", , , , , , , , 
 ,"707561", ,"707561", ,"707561","112844","14206","127050","6", ,"6", , , , , , , , 
 ,"3662253", ,"3662253", ,"3662253","2629466","3248322","5877788","1", ,"1", , , , , , , , 
 ,"15896653", ,"15896653", ,"15896653","13403278","41102272","54505550","0", ,"0", , , , , , , , 
 ,"1101673", ,"1101673", ,"1101673","345405","1298607","1644012","1", ,"1", , , , , , , , 
 ,"2909427", ,"2909427","186576","3096003","4680","2642986","2647666","1", ,"1", , , , , , , , 
 ,"6842129", ,"6842129","795836","7637965","2301","2526391","2528692","3", ,"3", , , , , , , , 
 ,"7982982", ,"7982982","883569","8866551","150259","5428204","5578463","1", ,"2", , , , , , , , 
 ,"25159157", ,"25159157","1051680","26210837","206032","10847065","11053097","2", ,"2", , , , , , , , 
